CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
00-07-0077-46,01-409,CIUDAD CAPITAL,ZONA 7,INSTITUTO TECNOLÓGICO EN ESTUDIOS DIVERSIFICADOS SAN JUAN,31 AENIDA. 5-30 JARDINES DE TIKAL I,24740582,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,ORFANIA ALVAREZ PERDOMO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE,INSTITUTO TECNOLÓGICO EN ESTUDIOS DIVERSIFICADOS SAN JUAN,INSTITUTO,INSTITUTO TECNOLÓGICO EN ESTUDIOS DIVERSIFICADOS SAN JUAN_31_AENIDA._5-30_JARDINES_DE_TIKAL_I,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
00-07-0080-46,01-409,CIUDAD CAPITAL,ZONA 7,INSTITUTO TECNOLÓGICO EN ELECTRÓNICA Y DIBUJO,CALZADA SAN JUAN 31-47 ZONA 7,24392574,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,OSCAR ALFREDO HERRERA JUAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE,INSTITUTO TECNOLOGICO EN ELECTRONICA DIBUJO,INSTITUTO,INSTITUTO TECNOLOGICO EN ELECTRONICA DIBUJO_CALZADA_SAN_JUAN_31-47_ZONA_7,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
00-07-0087-46,01-409,CIUDAD CAPITAL,ZONA 7,COLEGIO EN COMPUTACION SAN JUAN,CALZADA SAN JUAN 39-45 COLONIA EL RODEO,24314037,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,DORA GRACIELA VIELMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE,COLEGIO EN COMPUTACION SAN JUAN,COLEGIO,COLEGIO EN COMPUTACION SAN JUAN_CALZADA_SAN_JUAN_39-45_COLONIA_EL_RODEO,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
00-07-0092-46,01-619,CIUDAD CAPITAL,ZONA 7,LICEO DE COMPUTACION C.S.S.,CALZADA SAN JUAN 38-83,24314311,JUAN WALDEMAR CABRERA MENDEZ,SANDRA PATRICIA RAXÓN MAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA OCCIDENTE,LICEO COMPUTACION C.S.S.,LICEO,LICEO COMPUTACION C.S.S._CALZADA_SAN_JUAN_38-83,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-07-0093-46,01-409,CIUDAD CAPITAL,ZONA 7,INSTITUTO TECNOLÓGICO EN ELECTRÓNICA Y DIBUJO,CALZADA SAN JUAN 31-47,24392574,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,OSCAR ALFREDO HERRERA JUAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE,INSTITUTO TECNOLOGICO EN ELECTRONICA DIBUJO,INSTITUTO,INSTITUTO TECNOLOGICO EN ELECTRONICA DIBUJO_CALZADA_SAN_JUAN_31-47,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
00-07-0095-46,01-617,CIUDAD CAPITAL,ZONA 7,COLEGIO SUBLIME GRACIA,8A. CALLE 28-96 KAMINAL JUYU I,56074104,MARIA DEL ROSARIO VARGAS SANDOVAL,ZOILA ARGENTINA CONDE OSORIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,COLEGIO SUBLIME GRACIA,COLEGIO,COLEGIO SUBLIME GRACIA_8A._CALLE_28-96_KAMINAL_JUYU_I,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-07-0100-46,01-619,CIUDAD CAPITAL,ZONA 7,LICEO ADVENTISTA EL PROGRESO,2DA. CALLE 35-44 COLONIA TOLEDO,24386829,JUAN WALDEMAR CABRERA MENDEZ,CLAUDIA ASTRID DAVILA GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,LICEO ADVENTISTA EL PROGRESO,LICEO,LICEO ADVENTISTA EL PROGRESO_2DA._CALLE_35-44_COLONIA_TOLEDO,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-07-0108-46,01-623,CIUDAD CAPITAL,ZONA 7,CENTRO EDUCATIVO PRIVADO MONTE HOREB,4TA. CALLE 12-27 COLONIA QUINTA SAMAYOA,30345988,FEDERICO ESTUARDO IRUNGARAY SAMAYOA,EMMA LUCRECIA PÉREZ CHAMALÉ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE,CENTRO EDUCATIVO MONTE HOREB,CENTRO,CENTRO EDUCATIVO MONTE HOREB_4TA._CALLE_12-27_COLONIA_QUINTA_SAMAYOA,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
00-07-0110-46,01-623,CIUDAD CAPITAL,ZONA 7,CENTRO EDUCATIVO PRIVADO MONTE HOREB,4TA. CALLE 12-27 COLONIA QUINTA SAMAYOA GUATEMALA,30345988,FEDERICO ESTUARDO IRUNGARAY SAMAYOA,EMMA LUCRECIA PÉREZ CHAMALÉ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE,CENTRO EDUCATIVO MONTE HOREB,CENTRO,CENTRO EDUCATIVO MONTE HOREB_4TA._CALLE_12-27_COLONIA_QUINTA_SAMAYOA_GUATEMALA,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
00-07-0111-46,01-617,CIUDAD CAPITAL,ZONA 7,LICEO FLORENTINO-GUATEMALTECO,"5TA. AVENIDA 5-38 COLONIA LANDÍVAR GUATEMALA, GUATEMALA",47134006,MARIA DEL ROSARIO VARGAS SANDOVAL,LISBETH ICENIA RAMIREZ VARGAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,LICEO FLORENTINO-GUATEMALTECO,LICEO,"LICEO FLORENTINO-GUATEMALTECO_5TA._AVENIDA_5-38_COLONIA_LANDÍVAR_GUATEMALA,_GUATEMALA",CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-07-0114-46,01-409,CIUDAD CAPITAL,ZONA 7,COLEGIO TÉCNICO EN COMPUTACIÓN SAN JUAN,9A. CALLE 8-63 Y 8-67 COLONIA QUINTA SAMAYOA,24754329,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,AURA MARINA MEJIA FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE,COLEGIO TÉCNICO EN COMPUTACIÓN SAN JUAN,COLEGIO,COLEGIO TÉCNICO EN COMPUTACIÓN SAN JUAN_9A._CALLE_8-63_Y_8-67_COLONIA_QUINTA_SAMAYOA,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
00-07-0116-46,01-409,CIUDAD CAPITAL,ZONA 7,COLEGIO TÉCNICO EN COMPUTACIÓN SAN JUAN,9A. CALLE 8-63 Y 8-67 COLONIA QUINTA SAMAYOA,24754329,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,AURA MARINA MEJIA FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE,COLEGIO TÉCNICO EN COMPUTACIÓN SAN JUAN,COLEGIO,COLEGIO TÉCNICO EN COMPUTACIÓN SAN JUAN_9A._CALLE_8-63_Y_8-67_COLONIA_QUINTA_SAMAYOA,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
00-07-0117-46,01-619,CIUDAD CAPITAL,ZONA 7,LICEO MIXTO OBED,4TA. CALLE 8-26 COLONIA QUINTA SAMAYOA GUATEMALA ZONA 7,48853901,JUAN WALDEMAR CABRERA MENDEZ,SERGIA JOSEFINA SALAY ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,LICEO OBED,LICEO,LICEO OBED_4TA._CALLE_8-26_COLONIA_QUINTA_SAMAYOA_GUATEMALA_ZONA_7,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-07-0122-46,01-617,CIUDAD CAPITAL,ZONA 7,COLEGIO CAB GUATEMALA,"23 AVENIDA 5-06  ZONA 7 KAMINAL JUYU I GUATEMALA, GUATEMALA",22125551,MARIA DEL ROSARIO VARGAS SANDOVAL,JUANA FRANCISCA ESTRADA LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,COLEGIO CAB GUATEMALA,COLEGIO,"COLEGIO CAB GUATEMALA_23_AVENIDA_5-06__ZONA_7_KAMINAL_JUYU_I_GUATEMALA,_GUATEMALA",CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-07-0129-46,01-619,CIUDAD CAPITAL,ZONA 7,INSTITUTO TECNOLÓGICO EN ESTUDIOS DIVERSIFICADOS SAN JUAN,31 AVENIDA 5-30 ZONA 7 JARDINES DE TIKAL I GUATEMALA,24740582,JUAN WALDEMAR CABRERA MENDEZ,ORFANIA ALVAREZ PERDOMO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,INSTITUTO TECNOLÓGICO EN ESTUDIOS DIVERSIFICADOS SAN JUAN,INSTITUTO,INSTITUTO TECNOLÓGICO EN ESTUDIOS DIVERSIFICADOS SAN JUAN_31_AVENIDA_5-30_ZONA_7_JARDINES_DE_TIKAL_I_GUATEMALA,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-07-0141-46,01-639,CIUDAD CAPITAL,ZONA 7,CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX,7A. AVENIDA 6-32 COLONIA  LANDIVAR ZONA 7,24721051,LUDVIN RICARDO URRUTIA LORENTI,ROXANA ARELY VILLATORO HIGUEROS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,CENTRO EDUCACIÓN EXTRAESCOLAR CEEX,CENTRO,CENTRO EDUCACIÓN EXTRAESCOLAR CEEX_7A._AVENIDA_6-32_COLONIA__LANDIVAR_ZONA_7,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-07-0151-46,01-623,CIUDAD CAPITAL,ZONA 7,CENTRO EDUCATIVO PRIVADO MIXTO MONTE HOREB,4A.  CALLE 12-27 ZONA 7  COLONIA  QUINTA  SAMAYOA,30345988,FEDERICO ESTUARDO IRUNGARAY SAMAYOA,EMMA LUCRECIA PÉREZ CHAMALÉ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,CENTRO EDUCATIVO MONTE HOREB,CENTRO,CENTRO EDUCATIVO MONTE HOREB_4A.__CALLE_12-27_ZONA_7__COLONIA__QUINTA__SAMAYOA,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-07-0156-46,01-639,CIUDAD CAPITAL,ZONA 7,INSTITUTO TÉCNICO DE CAPACITACIÓN Y PRODUCTIVIDAD- INTECAP-,14 CALLE 31-30 ZONA 7,23200000,LUDVIN RICARDO URRUTIA LORENTI,CARLOS REMBERTO MONROY MORÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA OCCIDENTE,INSTITUTO TECNICO CAPACITACIÓN PRODUCTIVIDAD- INTECAP-,INSTITUTO,INSTITUTO TECNICO CAPACITACIÓN PRODUCTIVIDAD- INTECAP-_14_CALLE_31-30_ZONA_7,CENTRAL,PRIVADO_BILINGUE_DIARIO(REGULAR)
00-07-0167-46,01-617,CIUDAD CAPITAL,ZONA 7,CENTRO INTEGRAL EDUCATIVO LA SABIDURÍA-CIES-,"13  AVENIDA 3-76 ZONA 7,  COLONIA  QUINTA  SAMAYOA",40905637,MARIA DEL ROSARIO VARGAS SANDOVAL,CARLOS HUMBERTO GONZALEZ AGUIRRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,CENTRO INTEGRAL EDUCATIVO LA SABIDURÍA-CIES-,CENTRO,"CENTRO INTEGRAL EDUCATIVO LA SABIDURÍA-CIES-_13__AVENIDA_3-76_ZONA_7,__COLONIA__QUINTA__SAMAYOA",CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-07-0172-46,01-623,CIUDAD CAPITAL,ZONA 7,LICEO CRISTIANO VERDAD L.C.V.,13  AVENIDA 04-03 COLONIA   QUINTA  SAMAYOA  ZONA 7,24404750,FEDERICO ESTUARDO IRUNGARAY SAMAYOA,MARTA AZUCENA PAZ QUIÑONEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE,LICEO CRISTIANO VERDAD L.C.V.,LICEO,LICEO CRISTIANO VERDAD L.C.V._13__AVENIDA_04-03_COLONIA___QUINTA__SAMAYOA__ZONA_7,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
00-07-0176-46,01-619,CIUDAD CAPITAL,ZONA 7,COLEGIO AMERICANO HOWARD GARDNER,"2A.  CALLE 32-88  ZONA 7,  COLONIA   TOLEDO, CALZADA DOROTEO GUAMUCH",24397569,JUAN WALDEMAR CABRERA MENDEZ,EDNA MARINA CASTAÑAZA DE CERRATE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,COLEGIO AMERICANO HOWARD GARDNER,COLEGIO,"COLEGIO AMERICANO HOWARD GARDNER_2A.__CALLE_32-88__ZONA_7,__COLONIA___TOLEDO,_CALZADA_DOROTEO_GUAMUCH",CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-07-0177-46,01-602,CIUDAD CAPITAL,ZONA 7,ESCUELA DE CIENCIAS COMERCIALES Y BACHILLERATO EN MERCADOTECNIA ANEXOS,"AVENIDA  MOCTEZUMA  31-02,  ZONA 7, COLONIA  BETHANIA GUATEMALA",50166164,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,ANA PATRICIA LÓPEZ LÓPEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,ESCUELA CIENCIAS COMERCIALES BACHILLERATO EN MERCADOTECNIA ANEXOS,ESCUELA,"ESCUELA CIENCIAS COMERCIALES BACHILLERATO EN MERCADOTECNIA ANEXOS_AVENIDA__MOCTEZUMA__31-02,__ZONA_7,_COLONIA__BETHANIA_GUATEMALA",CENTRAL,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
00-07-0185-46,01-409,CIUDAD CAPITAL,ZONA 7,LICEO MIXTO OBED,4A. CALLE 8-26 COLONIA  QUINTA  SAMAYOA  ZONA 7,48853901,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,SERGIA JOSEFINA SALAY ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE,LICEO OBED,LICEO,LICEO OBED_4A._CALLE_8-26_COLONIA__QUINTA__SAMAYOA__ZONA_7,CENTRAL,PRIVADO_BILINGUE_FIN_DE_SEMANA
00-07-0186-46,01-409,CIUDAD CAPITAL,ZONA 7,LICEO MIXTO OBED,4A. CALLE 8-26 COLONIA  QUINTA  SAMAYOA  ZONA 7 GUATEMALA ZONA 7,48853901,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,SERGIA JOSEFINA SALAY ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE,LICEO OBED,LICEO,LICEO OBED_4A._CALLE_8-26_COLONIA__QUINTA__SAMAYOA__ZONA_7_GUATEMALA_ZONA_7,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
00-07-0187-46,01-623,CIUDAD CAPITAL,ZONA 7,CENTRO EDUCATIVO PRIVADO MONTE HOREB,4 CALLE 12-27  COLONIA  QUINTA  SAMAYOA  ZONA 7,30345988,FEDERICO ESTUARDO IRUNGARAY SAMAYOA,EMMA LUCRECIA PÉREZ CHAMALÉ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,CENTRO EDUCATIVO MONTE HOREB,CENTRO,CENTRO EDUCATIVO MONTE HOREB_4_CALLE_12-27__COLONIA__QUINTA__SAMAYOA__ZONA_7,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-07-0188-46,01-623,CIUDAD CAPITAL,ZONA 7,LICEO CRISTIANO VERDAD L.C.V.,"13 AVENIDA 04-03 ZONA 7,  COLONIA QUINTA  SAMAYOA",48467509,FEDERICO ESTUARDO IRUNGARAY SAMAYOA,MARTA AZUCENA PAZ QUIÑONEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE,LICEO CRISTIANO VERDAD L.C.V.,LICEO,"LICEO CRISTIANO VERDAD L.C.V._13_AVENIDA_04-03_ZONA_7,__COLONIA_QUINTA__SAMAYOA",CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
00-07-0191-46,01-623,CIUDAD CAPITAL,ZONA 7,LICEO CRISTIANO VERDAD L.C.V.,"13 AVENDA 04-03 ZONA 7, COLONIA QUINTA SAMAYOA",48467509,FEDERICO ESTUARDO IRUNGARAY SAMAYOA,MARTA AZUCENA PAZ QUIÑONEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE,LICEO CRISTIANO VERDAD L.C.V.,LICEO,"LICEO CRISTIANO VERDAD L.C.V._13_AVENDA_04-03_ZONA_7,_COLONIA_QUINTA_SAMAYOA",CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
