CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
06-01-0122-46,06-001,SANTA ROSA,CUILAPA,COLEGIO TECNOLÓGICO BILINGÜE EL HERMANO PEDRO,"COLONIA CHINA, BARRIO LA PARROQUIA",88654700,IRMA YOLANDA CHACON ARROYO,CÉSAR AUGUSTO MIRANDA QUINTANILLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SANTA ROSA,COLEGIO TECNOLÓGICO BILINGÜE EL HERMANO PEDRO,COLEGIO,"COLEGIO TECNOLÓGICO BILINGÜE EL HERMANO PEDRO_COLONIA_CHINA,_BARRIO_LA_PARROQUIA",SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
06-01-0124-46,06-001,SANTA ROSA,CUILAPA,COLEGIO CATÓLICO ECO-TECNOLÓGICO SAGRADO CORAZON DE JESÚS,"EL BOQUERÓN, KILÓMETRO 66",95111110,IRMA YOLANDA CHACON ARROYO,DELMY PATRICIA CONTRERAS RASHJAL,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SANTA ROSA,COLEGIO CATÓLICO ECO-TECNOLÓGICO SAGRADO CORAZON JESÚS,COLEGIO,"COLEGIO CATÓLICO ECO-TECNOLÓGICO SAGRADO CORAZON JESÚS_EL_BOQUERÓN,_KILÓMETRO_66",SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
06-01-0125-46,06-001,SANTA ROSA,CUILAPA,COLEGIO CATÓLICO ECO-TECNOLÓGICO SAGRADO CORAZON DE JESÚS,"EL BOQUERÓN, KILÓMETRO 66",95111110,IRMA YOLANDA CHACON ARROYO,DELMY PATRICIA CONTRERAS RASHJAL,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA,COLEGIO CATÓLICO ECO-TECNOLÓGICO SAGRADO CORAZON JESÚS,COLEGIO,"COLEGIO CATÓLICO ECO-TECNOLÓGICO SAGRADO CORAZON JESÚS_EL_BOQUERÓN,_KILÓMETRO_66",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
06-01-1070-46,06-001,SANTA ROSA,CUILAPA,COLEGIO PARTICULAR MIXTO BILINGUE SANTA FAMILIA,ALDEA SAN JUAN DE ARANA,72545140,IRMA YOLANDA CHACON ARROYO,DAVID GUILLERMO BARRIENTOS VALDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,COLEGIO PARTICULAR BILINGUE SANTA FAMILIA,COLEGIO,COLEGIO PARTICULAR BILINGUE SANTA FAMILIA_ALDEA_SAN_JUAN_DE_ARANA,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
06-01-1675-46,06-001,SANTA ROSA,CUILAPA,COLEGIO TECNOLÓGICO BILINGUE EL HERMANO PEDRO,"COLONIA CHINA, BARRIO LA PARROQUIA",88654700,IRMA YOLANDA CHACON ARROYO,CÉSAR AUGUSTO MIRANDA QUINTANILLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,COLEGIO TECNOLOGICO BILINGUE EL HERMANO PEDRO,COLEGIO,"COLEGIO TECNOLOGICO BILINGUE EL HERMANO PEDRO_COLONIA_CHINA,_BARRIO_LA_PARROQUIA",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
06-02-0011-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA  FRAY BARTOLOME DE LAS CASAS,88820450,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,JUAN ALBERTO MONZÓN GARCÍA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA_ALDEA__FRAY_BARTOLOME_DE_LAS_CASAS,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
06-02-0020-46,06-027,SANTA ROSA,BARBERENA,COLEGIO TECNOLÓGICO MIXTO BILINGUE BELEN,"5A. AVENIDA 0-24, ZONA 1 BARRIO LA IGLESIA",88717170,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,ERWIN FEDERICO ZEA GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,COLEGIO TECNOLOGICO BILINGUE BELEN,COLEGIO,"COLEGIO TECNOLOGICO BILINGUE BELEN_5A._AVENIDA_0-24,_ZONA_1_BARRIO_LA_IGLESIA",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
06-02-0022-46,06-027,SANTA ROSA,BARBERENA,COLEGIO TÉCNICO INTEGRADO,"LOTE 10, COLONIA LAS ESTRELLAS",88709360,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,ALLAN PAOLO GIRÓN JIMÉNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA,COLEGIO TECNICO INTEGRADO,COLEGIO,"COLEGIO TECNICO INTEGRADO_LOTE_10,_COLONIA_LAS_ESTRELLAS",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
06-02-0030-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO PARTICULAR MIXTO DE MERCADOTECNIA Y PUBLICIDAD DE SURORIENTE,"4A. CALLE 8-36, ZONA 1",84450050,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,KARLA JULISA ROMERO SERRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA,INSTITUTO PARTICULAR MERCADOTECNIA PUBLICIDAD SURORIENTE,INSTITUTO,"INSTITUTO PARTICULAR MERCADOTECNIA PUBLICIDAD SURORIENTE_4A._CALLE_8-36,_ZONA_1",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
06-02-0032-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO PARTICULAR MIXTO DE MERCADOTECNIA Y PUBLICIDAD DE SURORIENTE,"4A. CALLE 8-36, ZONA 1",84450050,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,ELMA JANETH RAMÍREZ SANDOVAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA,INSTITUTO PARTICULAR MERCADOTECNIA PUBLICIDAD SURORIENTE,INSTITUTO,"INSTITUTO PARTICULAR MERCADOTECNIA PUBLICIDAD SURORIENTE_4A._CALLE_8-36,_ZONA_1",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
06-02-0037-46,06-027,SANTA ROSA,BARBERENA,LICEO SAN ANTONIO,"LOTE 30, SECTOR EL CAMPO ALDEA FRAY BARTOLOMÉ DE LAS CASAS",01948720,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,BAYRON RAFAEL LÓPEZ VALENZUELA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA,LICEO SAN ANTONIO,LICEO,"LICEO SAN ANTONIO_LOTE_30,_SECTOR_EL_CAMPO_ALDEA_FRAY_BARTOLOMÉ_DE_LAS_CASAS",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
06-02-0038-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA TECNOLÓGICO DE SURORIENTE,"4TA. CALLE FINAL RUTA FINCA LA CASTELLANA A UN COSTADO DE ALTOS DE BARBERENA, BARBERENA, SANTA ROSA",82324930,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,GLORIA LIZBETH CASTAÑEDA BARRERA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,INSTITUTO DIVERSIFICADO POR COOPERATIVA ENSEÑANZA TECNOLÓGICO SURORIENTE,INSTITUTO,"INSTITUTO DIVERSIFICADO POR COOPERATIVA ENSEÑANZA TECNOLÓGICO SURORIENTE_4TA._CALLE_FINAL_RUTA_FINCA_LA_CASTELLANA_A_UN_COSTADO_DE_ALTOS_DE_BARBERENA,_BARBERENA,_SANTA_ROSA",SUR,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
06-02-0076-46,06-039,SANTA ROSA,BARBERENA,CENTRO DE EDUCACIÓN EXTRAESCOLAR ESCUELA DE CAFICULTURA,FINCA LAS FLORES,16928180,JORGE BALDOMERO GONZALEZ BARRERA,WENDY CAROLINA FUENTES ALVARADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA,CENTRO EDUCACIÓN EXTRAESCOLAR CAFICULTURA,ESCUELA,CENTRO EDUCACIÓN EXTRAESCOLAR CAFICULTURA_FINCA_LAS_FLORES,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
06-02-0077-46,06-027,SANTA ROSA,BARBERENA,COLEGIO PARTICULAR MIXTO SAN FRANCISCO DE ASÍS,COLONIA SAN GABRIEL,88716920,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,MARIO ARTURO GALINDO JUÁREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,COLEGIO PARTICULAR SAN FRANCISCO ASÍS,COLEGIO,COLEGIO PARTICULAR SAN FRANCISCO ASÍS_COLONIA_SAN_GABRIEL,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
06-02-0080-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO TECNOLÓGICO PRIVADO DE SANTA ROSA CRISTO VIVE,"4A. AVENIDA 1-074, ZONA 1",82278010,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,GUILLERMO ARTURO LINARES VELÁSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA,INSTITUTO TECNOLOGICO SANTA ROSA CRISTO VIVE,INSTITUTO,"INSTITUTO TECNOLOGICO SANTA ROSA CRISTO VIVE_4A._AVENIDA_1-074,_ZONA_1",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
06-02-0081-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO TECNOLÓGICO PRIVADO DE SANTA ROSA CRISTO VIVE,"4A. AVENIDA 1-074, ZONA 1",82278010,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,JOSÉ ANTONIO CORTÉZ RAMÍREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,INSTITUTO TECNOLOGICO SANTA ROSA CRISTO VIVE,INSTITUTO,"INSTITUTO TECNOLOGICO SANTA ROSA CRISTO VIVE_4A._AVENIDA_1-074,_ZONA_1",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
06-02-0083-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO TECNOLÓGICO PRIVADO DE SANTA ROSA CRISTO VIVE,"4A. AVENIDA 1-074, ZONA 1",82278010,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,GUILLERMO ARTURO LINARES VELÁSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),SANTA ROSA,INSTITUTO TECNOLOGICO SANTA ROSA CRISTO VIVE,INSTITUTO,"INSTITUTO TECNOLOGICO SANTA ROSA CRISTO VIVE_4A._AVENIDA_1-074,_ZONA_1",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
06-02-0084-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO TECNOLÓGICO PRIVADO DE SANTA ROSA CRISTO VIVE,"4A. AVENIDA 1-074, ZONA 1",82278010,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,JOSÉ ANTONIO CORTÉZ RAMÍREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SANTA ROSA,INSTITUTO TECNOLOGICO SANTA ROSA CRISTO VIVE,INSTITUTO,"INSTITUTO TECNOLOGICO SANTA ROSA CRISTO VIVE_4A._AVENIDA_1-074,_ZONA_1",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
06-02-0085-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO TECNOLÓGICO PRIVADO DE SANTA ROSA CRISTO VIVE,"4A. AVENIDA 1-074, ZONA 1",82278010,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,JOSÉ ANTONIO CORTÉZ RAMÍREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA,INSTITUTO TECNOLOGICO SANTA ROSA CRISTO VIVE,INSTITUTO,"INSTITUTO TECNOLOGICO SANTA ROSA CRISTO VIVE_4A._AVENIDA_1-074,_ZONA_1",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
06-02-0091-46,06-027,SANTA ROSA,BARBERENA,COLEGIO MIXTO BILINGÜE CAMPO VERDE,"4TA. CALLE FINAL BARBERENA, SANTA ROSA",88702600,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,CATHERINE BET-SÚA MORALES ARGUETA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,MIXTO,SANTA ROSA,COLEGIO BILINGÜE CAMPO VERDE,COLEGIO,"COLEGIO BILINGÜE CAMPO VERDE_4TA._CALLE_FINAL_BARBERENA,_SANTA_ROSA",SUR,PRIVADO_MONOLINGUE_MIXTO
06-02-0093-46,06-027,SANTA ROSA,BARBERENA,COLEGIO MIXTO SAN JOSÉ,ALDEA UTZUMAZATE A LA PAR DEL OBISPADO DE LA DIÓCESIS DE SANTA ROSA DE LIMA Y PASTORAL SOCIAL CÁRITAS,88714000,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,ELIO NOÉ LÓPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SANTA ROSA,COLEGIO SAN JOSÉ,COLEGIO,COLEGIO SAN JOSÉ_ALDEA_UTZUMAZATE_A_LA_PAR_DEL_OBISPADO_DE_LA_DIÓCESIS_DE_SANTA_ROSA_DE_LIMA_Y_PASTORAL_SOCIAL_CÁRITAS,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
06-02-0095-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO TECNOLÓGICO PRIVADO DE SANTA ROSA CRISTO VIVE,4TA. AVENIDA 1-074 ZONA 1,82278010,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,JOSÉ ANTONIO CORTÉZ RAMÍREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SANTA ROSA,INSTITUTO TECNOLOGICO SANTA ROSA CRISTO VIVE,INSTITUTO,INSTITUTO TECNOLOGICO SANTA ROSA CRISTO VIVE_4TA._AVENIDA_1-074_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
06-02-0096-46,06-027,SANTA ROSA,BARBERENA,LICEO SAN ANTONIO,LOTE 30 SECTOR EL CAMPO,21290010,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,BAYRON RAFAEL LÓPEZ VALENZUELA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SANTA ROSA,LICEO SAN ANTONIO,LICEO,LICEO SAN ANTONIO_LOTE_30_SECTOR_EL_CAMPO,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
06-02-0099-46,06-027,SANTA ROSA,BARBERENA,COLEGIO MIXTO SAN JOSÉ,ALDEA UTZUMAZATE A LA PAR DEL OBISPADO DE LA DIÓCESIS DE SANTA ROSA DE LIMA,88714000,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,ULYSSES REYNALDO RAMÍREZ ROLDÁN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SANTA ROSA,COLEGIO SAN JOSÉ,COLEGIO,COLEGIO SAN JOSÉ_ALDEA_UTZUMAZATE_A_LA_PAR_DEL_OBISPADO_DE_LA_DIÓCESIS_DE_SANTA_ROSA_DE_LIMA,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
06-02-0101-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO PARTICULAR MIXTO DE MERCADOTECNIA Y PUBLICIDAD DE SURORIENTE,4TA. CALLE 8-36 ZONA 1,84450050,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,ELMA JANETH RAMÍREZ SANDOVAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SANTA ROSA,INSTITUTO PARTICULAR MERCADOTECNIA PUBLICIDAD SURORIENTE,INSTITUTO,INSTITUTO PARTICULAR MERCADOTECNIA PUBLICIDAD SURORIENTE_4TA._CALLE_8-36_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
06-02-0102-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO TECNOLÓGICO PRIVADO DE SANTA ROSA CRISTO VIVE,4A. AVENIDA 1-074 ZONA 1 BARBERENA,82278010,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,GUILLERMO ARTURO LINARES VELÁSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SANTA ROSA,INSTITUTO TECNOLÓGICO SANTA ROSA CRISTO VIVE,INSTITUTO,INSTITUTO TECNOLÓGICO SANTA ROSA CRISTO VIVE_4A._AVENIDA_1-074_ZONA_1_BARBERENA,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
