CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
19-01-0192-46,19-019,ZACAPA,ZACAPA,COLEGIO HIGA,BOSQUES DE  SAN  JULIÁN ZACAPA,42876685,HUGO WILFREDO VARGAS CHACON,MARCY MAGALETH CARRERA PAIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA,COLEGIO HIGA,COLEGIO,COLEGIO HIGA_BOSQUES_DE__SAN__JULIÁN_ZACAPA,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
19-01-0194-46,19-019,ZACAPA,ZACAPA,COLEGIO HIGA,BOSQUES DE SAN JULIÁN ZACAPA,49057528,HUGO WILFREDO VARGAS CHACON,EDILIO PAZ ARCHILA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ZACAPA,COLEGIO HIGA,COLEGIO,COLEGIO HIGA_BOSQUES_DE_SAN_JULIÁN_ZACAPA,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
19-01-0202-46,19-019,ZACAPA,ZACAPA,INSTITUTO TÉCNICO PRIVADO VOCACIONAL,9A. CALLE 17-27 ZONA 3 BARRIO EL TAMARINDAL ZACAPA,79416343,HUGO WILFREDO VARGAS CHACON,EDWIN ORLANDO LUCAS VANEGAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA,INSTITUTO TÉCNICO VOCACIONAL,INSTITUTO,INSTITUTO TÉCNICO VOCACIONAL_9A._CALLE_17-27_ZONA_3_BARRIO_EL_TAMARINDAL_ZACAPA,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
19-01-0204-46,19-019,ZACAPA,ZACAPA,COLEGIO PRIVADO BILINGÜE SAGRADO CORAZÓN DE JESÚS,8A. CALLE ENTRE 9A. Y 10A. AVENIDA  DE LA ZONA 2 BARRIO LA LAGUNA ZACAPA,31181139,HUGO WILFREDO VARGAS CHACON,MARTA LYLÍ RIVAS TOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA,COLEGIO BILINGÜE SAGRADO CORAZÓN JESÚS,COLEGIO,COLEGIO BILINGÜE SAGRADO CORAZÓN JESÚS_8A._CALLE_ENTRE_9A._Y_10A._AVENIDA__DE_LA_ZONA_2_BARRIO_LA_LAGUNA_ZACAPA,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
19-01-0205-46,19-018,ZACAPA,ZACAPA,PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA -PRONEA-,3RA. CALLE ENTRE 14 Y 15 AVENIDA. ZONA 1 ZACAPA,79416215,MAYRA MARIVEL LOPEZ HERNANDEZ,BERTA ANDREA LÓPEZ SAQUEC,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,ZACAPA,PROGRAMA NACIONAL EDUCACIÓN ALTERNATIVA -PRONEA-,OTRO,PROGRAMA NACIONAL EDUCACIÓN ALTERNATIVA -PRONEA-_3RA._CALLE_ENTRE_14_Y_15_AVENIDA._ZONA_1_ZACAPA,ORIENTE,OFICIAL_MONOLINGUE_A_DISTANCIA
19-01-0206-46,19-018,ZACAPA,ZACAPA,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX-DEPARTAMENTAL,3RA. CALE ENTRE 14 Y 15 AVENIDA ZONA 1 ZACAPA,79416215,MAYRA MARIVEL LOPEZ HERNANDEZ,CARLOS JOSUÉ ROSALES DE PAZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,ZACAPA,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX-DEPARTAMENTAL,CENTRO,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX-DEPARTAMENTAL_3RA._CALE_ENTRE_14_Y_15_AVENIDA_ZONA_1_ZACAPA,ORIENTE,OFICIAL_MONOLINGUE_SEMIPRESENCIAL
19-01-0209-46,19-019,ZACAPA,ZACAPA,CENTRO DE EDUCACIÓN A DISTANCIA ITZAMNÁ,"5TA CALLE 11-20, ZONA 1",58765309,HUGO WILFREDO VARGAS CHACON,AÍDA CONSUELO CHACÓN MARÍN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ZACAPA,CENTRO EDUCACIÓN A DISTANCIA ITZAMNÁ,CENTRO,"CENTRO EDUCACIÓN A DISTANCIA ITZAMNÁ_5TA_CALLE_11-20,_ZONA_1",ORIENTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
19-01-0211-46,19-019,ZACAPA,ZACAPA,COLEGIO HIGA,BOSQUES DE SAN JULIAN,49057528,HUGO WILFREDO VARGAS CHACON,EDILIO PAZ ARCHILA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ZACAPA,COLEGIO HIGA,COLEGIO,COLEGIO HIGA_BOSQUES_DE_SAN_JULIAN,ORIENTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
19-01-0213-46,19-019,ZACAPA,ZACAPA,INSTITUTO TÉCNICO PRIVADO VOCACIONAL,9A. CALLE 17-27 ZONA 3 BARRIO EL TAMARINDAL,79416343,HUGO WILFREDO VARGAS CHACON,EDWIN ORLANDO LUCAS VANEGAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ZACAPA,INSTITUTO TÉCNICO VOCACIONAL,INSTITUTO,INSTITUTO TÉCNICO VOCACIONAL_9A._CALLE_17-27_ZONA_3_BARRIO_EL_TAMARINDAL,ORIENTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
19-01-0215-46,19-019,ZACAPA,ZACAPA,LICEO CRISTO REY,"8A. CALLE 9-06 ZONA 2, BARRIO LA REFORMA",59363661,HUGO WILFREDO VARGAS CHACON,EDNA EDITH RAMÍREZ CORDÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ZACAPA,LICEO CRISTO REY,LICEO,"LICEO CRISTO REY_8A._CALLE_9-06_ZONA_2,_BARRIO_LA_REFORMA",ORIENTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
19-01-0220-46,19-018,ZACAPA,ZACAPA,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX-,ALDEA LOS JOCOTES,42531451,MAYRA MARIVEL LOPEZ HERNANDEZ,ALVARO ANIBAL POP LEM,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX-,CENTRO,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX-_ALDEA_LOS_JOCOTES,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
19-01-0304-46,19-019,ZACAPA,ZACAPA,INSTITUTO TÉCNICO PRIVADO VOCACIONAL,9A. CALLE 17-27 ZONA 3 BARRIO EL TAMARINDAL,79416343,HUGO WILFREDO VARGAS CHACON,AURA INES LUCAS VANEGAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA,INSTITUTO TÉCNICO VOCACIONAL,INSTITUTO,INSTITUTO TÉCNICO VOCACIONAL_9A._CALLE_17-27_ZONA_3_BARRIO_EL_TAMARINDAL,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
19-01-0332-46,19-019,ZACAPA,ZACAPA,INSTITUTO TÉCNICO DE EDUCACIÓN INDUSTRIAL,"CIUDAD VICTORIA, BARRIO NUEVO",79415915,HUGO WILFREDO VARGAS CHACON,ALEJANDRA MARÍA PALACIOS GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA,INSTITUTO TÉCNICO EDUCACIÓN INDUSTRIAL,INSTITUTO,"INSTITUTO TÉCNICO EDUCACIÓN INDUSTRIAL_CIUDAD_VICTORIA,_BARRIO_NUEVO",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
19-01-0352-46,19-001,ZACAPA,ZACAPA,ESCUELA NORMAL DEL NORORIENTE PARA EL DESARROLLO AMBIENTAL,KILOMETRO 2.5 CARRETERA A ALDEA MANZANOTES,79414187,SONIA HAYDEE RUIZ WONG,EDGAR EFRAÍN FAJARDO DE LA ROSA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA,ESCUELA NORMAL DEL NORORIENTE PARA EL DESARROLLO AMBIENTAL,ESCUELA,ESCUELA NORMAL DEL NORORIENTE PARA EL DESARROLLO AMBIENTAL_KILOMETRO_2.5_CARRETERA_A_ALDEA_MANZANOTES,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
19-01-0911-46,19-001,ZACAPA,ZACAPA,ESCUELA NORMAL DE EDUCACIÓN FÍSICA,COMPLEJO DEPORTIVO ZONA 4,59452938,SONIA HAYDEE RUIZ WONG,ROSA LILIAN ESPAÑA ALARCÓN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA,ESCUELA NORMAL EDUCACIÓN FÍSICA,ESCUELA,ESCUELA NORMAL EDUCACIÓN FÍSICA_COMPLEJO_DEPORTIVO_ZONA_4,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
19-01-0931-46,19-019,ZACAPA,ZACAPA,COLEGIO MODERNO ZACAPANECO,"9A. CALLE 15-26, ZONA 1",79413549,HUGO WILFREDO VARGAS CHACON,ALCIRA NINETH OLIVA MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA,COLEGIO MODERNO ZACAPANECO,COLEGIO,"COLEGIO MODERNO ZACAPANECO_9A._CALLE_15-26,_ZONA_1",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
19-01-0942-46,19-019,ZACAPA,ZACAPA,CENTRO DE EDUCACIÓN A DISTANCIA ITZAMNÁ,5A. CALLE 11-20 ZONA 1,58765309,HUGO WILFREDO VARGAS CHACON,AÍDA CONSUELO CHACÓN MARÍN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ZACAPA,CENTRO EDUCACIÓN A DISTANCIA ITZAMNÁ,CENTRO,CENTRO EDUCACIÓN A DISTANCIA ITZAMNÁ_5A._CALLE_11-20_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
19-01-0945-46,19-001,ZACAPA,ZACAPA,ESCUELA NORMAL INTERCULTURAL,"5TA. CALLE 11-20 ZONA 1, BARRIO LA SOLEDAD",79415182,SONIA HAYDEE RUIZ WONG,RUTH AVIGAÍL ALVAREZ CORDÓN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA,ESCUELA NORMAL INTERCULTURAL,ESCUELA,"ESCUELA NORMAL INTERCULTURAL_5TA._CALLE_11-20_ZONA_1,_BARRIO_LA_SOLEDAD",ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
19-01-1012-46,19-019,ZACAPA,ZACAPA,CENTRO EDUCATIVO JUVENIL CATÓLICO NUESTRA SEÑORA DE FÁTIMA,12 CALLE A 14-03 ZONA 1,79410382,HUGO WILFREDO VARGAS CHACON,FIDIAS ROBERTO MONROY LEMUS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA,CENTRO EDUCATIVO JUVENIL CATÓLICO NUESTRA SEÑORA FÁTIMA,CENTRO,CENTRO EDUCATIVO JUVENIL CATÓLICO NUESTRA SEÑORA FÁTIMA_12_CALLE_A_14-03_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
19-01-1081-46,19-019,ZACAPA,ZACAPA,INSTITUTO TECNOLÓGICO DE NORORIENTE -ITECNOR-,"LLANOS DE LA FRAGUA, ALDEA LA FRAGUA, KILÓMETRO. 148 CARRETERA QUE CONDUCE DE ZACAPA A HUITE.",78230482,HUGO WILFREDO VARGAS CHACON,ELIZABETH BEATRIZ ALVAREZ CORDÓN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA,INSTITUTO TECNOLOGICO NORORIENTE -ITECNOR-,INSTITUTO,"INSTITUTO TECNOLOGICO NORORIENTE -ITECNOR-_LLANOS_DE_LA_FRAGUA,_ALDEA_LA_FRAGUA,_KILÓMETRO._148_CARRETERA_QUE_CONDUCE_DE_ZACAPA_A_HUITE.",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
19-02-0001-46,19-005,ZACAPA,ESTANZUELA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,5TA. AVENIDA 04-00 ZONA 1 BARRIO ARRIBA,47629095,EDNA EDITH RAMIREZ CORDON,IVONNE HERENIA BORJA ROJAS DE COMAPA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA_5TA._AVENIDA_04-00_ZONA_1_BARRIO_ARRIBA,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
19-02-0019-46,19-005,ZACAPA,ESTANZUELA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,BARRIO LA LAGUNA I,56433255,EDNA EDITH RAMIREZ CORDON,LESBIA ELIZABETH LÓPEZ MÉNDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ZACAPA,INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA_BARRIO_LA_LAGUNA_I,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
19-02-1188-46,19-005,ZACAPA,ESTANZUELA,INSTITUTO TECNOLÓGICO POR COOPERATIVA DE ENSEÑANZA,"4TA. AVENIDA ZONA 4, BARRIO SAN CAYETANO",79336167,EDNA EDITH RAMIREZ CORDON,ALAND RAÚL ARELLANO CHEGÜÉN,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ZACAPA,INSTITUTO TECNOLOGICO POR COOPERATIVA ENSEÑANZA,INSTITUTO,"INSTITUTO TECNOLOGICO POR COOPERATIVA ENSEÑANZA_4TA._AVENIDA_ZONA_4,_BARRIO_SAN_CAYETANO",ORIENTE,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
19-03-0004-46,19-006,ZACAPA,RIO HONDO,INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,BARRIO EL CENTRO,79330273,JORGE FRANCISCO ZABALETA MENDEZ,AURA ELIZABETH MORALES MARTÍNEZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA,INSTITUTO DIVERSIFICADA POR COOPERATIVA ENSEÑANZA,INSTITUTO,INSTITUTO DIVERSIFICADA POR COOPERATIVA ENSEÑANZA_BARRIO_EL_CENTRO,ORIENTE,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
19-03-0005-46,19-006,ZACAPA,RIO HONDO,"INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA, INED",ALDEA EL ROSARIO,36902267,JORGE FRANCISCO ZABALETA MENDEZ,INGRID MARISOL ARCHILA CASTAÑEDA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA,"INSTITUTO NACIONAL DIVERSIFICADA, INED",INSTITUTO,"INSTITUTO NACIONAL DIVERSIFICADA, INED_ALDEA_EL_ROSARIO",ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
19-03-0015-46,19-007,ZACAPA,RIO HONDO,LIBERTY COLLEGE,ALDEA LLANO VERDE,55148021,JORGE FRANCISCO ZABALETA MENDEZ,MIRIAM CONSUELO CASTAÑEDA ORELLANA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA,LIBERTY COLLEGE,OTRO,LIBERTY COLLEGE_ALDEA_LLANO_VERDE,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
19-04-0029-46,19-008,ZACAPA,GUALAN,"INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA, INED",BARRIO LAS FLORES,57182154,BRENDA YANETH RAMOS LOPEZ,GIOVANNI ADOLFO CORDÓN MERCADO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA,"INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA, INED",INSTITUTO,"INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA, INED_BARRIO_LAS_FLORES",ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
19-04-0052-46,19-008,ZACAPA,GUALAN,COLEGIO PRIVADO MIXTO BETHANIA,BARRIO LAS FLORES,79332709,BRENDA YANETH RAMOS LOPEZ,MELINA JUDITH MORALES LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA,COLEGIO BETHANIA,COLEGIO,COLEGIO BETHANIA_BARRIO_LAS_FLORES,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
19-04-0064-46,19-009,ZACAPA,GUALAN,COLEGIO MIXTO PRIVADO MONSEÑOR ANÍBAL CASASOLA,RESIDENCIALES MOLIENDA BARRIO LAS FLORES,42818761,JENNIFER MARIA BARRIENTOS CHACON,ANA LEONOR GÓMEZ SÁNCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ZACAPA,COLEGIO MONSEÑOR ANÍBAL CASASOLA,COLEGIO,COLEGIO MONSEÑOR ANÍBAL CASASOLA_RESIDENCIALES_MOLIENDA_BARRIO_LAS_FLORES,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
19-04-0065-46,19-009,ZACAPA,GUALAN,COLEGIO PARTICULAR MIXTO LUTERANO INTEGRAL LA RESURRECCIÓN,BARRIO LAS FLORES,79331330,JENNIFER MARIA BARRIENTOS CHACON,LUIS ALBERTO JASINTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ZACAPA,COLEGIO PARTICULAR LUTERANO INTEGRAL LA RESURRECCIÓN,COLEGIO,COLEGIO PARTICULAR LUTERANO INTEGRAL LA RESURRECCIÓN_BARRIO_LAS_FLORES,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
