CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
02-01-0069-46,02-012,EL PROGRESO,GUASTATOYA,COLEGIO MIXTO INTEGRAL EL PROGRESO,COLONI A HICHOS,74067580,CARLOTA EUGENIA ALBUREZ AGUILAR,DELFINA MARISOL PAZOS RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO,COLEGIO INTEGRAL EL PROGRESO,COLEGIO,COLEGIO INTEGRAL EL PROGRESO_COLONI_A_HICHOS,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
02-01-0071-46,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO DE EDUCACIÓN MEDIA POR MADUREZ,COLONIA NUEVA VIDA,23537300,CARLA MARLENY ALDANA RODAS,NORA REBECA IBAÑEZ MORÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),EL PROGRESO,INSTITUTO MEDIA POR MADUREZ,INSTITUTO,INSTITUTO MEDIA POR MADUREZ_COLONIA_NUEVA_VIDA,ORIENTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
02-01-0073-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO EDUCARE,BARRIO EL PROVENIR --,76486710,CARLA MARLENY ALDANA RODAS,HERLINDA EUNICE MORALES OLIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO,COLEGIO EDUCARE,COLEGIO,COLEGIO EDUCARE_BARRIO_EL_PROVENIR_--,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
02-01-0075-46,02-012,EL PROGRESO,GUASTATOYA,COLEGIO MIXTO INTEGRAL EL PROGRESO,"COLONIA HICHOS, BARRIO EL PORVENIR GUASTATOYA EL PROGRESO",74067580,CARLOTA EUGENIA ALBUREZ AGUILAR,DELFINA MARISOL PAZOS RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO,COLEGIO INTEGRAL EL PROGRESO,COLEGIO,"COLEGIO INTEGRAL EL PROGRESO_COLONIA_HICHOS,_BARRIO_EL_PORVENIR_GUASTATOYA_EL_PROGRESO",ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
02-01-0252-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE CIENCIAS COMERCIALES EL PROGRESO,BARRIO EL PORVENIR,94512650,CARLA MARLENY ALDANA RODAS,DANIEL LÓPEZ SOLÍS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO,COLEGIO CIENCIAS COMERCIALES EL PROGRESO,COLEGIO,COLEGIO CIENCIAS COMERCIALES EL PROGRESO_BARRIO_EL_PORVENIR,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
02-01-0562-46,02-012,EL PROGRESO,GUASTATOYA,COLEGIO DE APLICACIONES INTEGRADAS GUASTATOYA,BARRIO EL PORVENIR,94508400,CARLOTA EUGENIA ALBUREZ AGUILAR,BRENDA AZUCENA VALIENTE ARREAGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO,COLEGIO APLICACIONES INTEGRADAS GUASTATOYA,COLEGIO,COLEGIO APLICACIONES INTEGRADAS GUASTATOYA_BARRIO_EL_PORVENIR,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
02-01-0607-46,02-012,EL PROGRESO,GUASTATOYA,INSTITUTO DIVERSIFICADO POR COOPERATIVA,BARRIO EL PORVENIR,94523630,CARLOTA EUGENIA ALBUREZ AGUILAR,NINFA GRACIELA MANRIQUEZ CALDERA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,INSTITUTO DIVERSIFICADO POR COOPERATIVA,INSTITUTO,INSTITUTO DIVERSIFICADO POR COOPERATIVA_BARRIO_EL_PORVENIR,ORIENTE,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
02-01-0665-46,02-014,EL PROGRESO,GUASTATOYA,ESCUELA NORMAL DE EDUCACIÓN FISICA,BARRIO EL PORVENIR,94514570,CARLA MARLENY ALDANA RODAS,WALTER OSWALDO MORALES CATALÁN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),EL PROGRESO,ESCUELA NORMAL FISICA,ESCUELA,ESCUELA NORMAL FISICA_BARRIO_EL_PORVENIR,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
02-01-0704-46,02-014,EL PROGRESO,GUASTATOYA,ESCUELA NORMAL INTERCULTURAL,BARRIO LAS JOYAS,94523990,CARLA MARLENY ALDANA RODAS,MARÍA MAGDALENA LÓPEZ PERDOMO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),EL PROGRESO,ESCUELA NORMAL INTERCULTURAL,ESCUELA,ESCUELA NORMAL INTERCULTURAL_BARRIO_LAS_JOYAS,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
02-02-0004-46,02-002,EL PROGRESO,MORAZAN,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA MORAZAN,BARRIO LAS DELICIAS,01382950,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,CLAUDIA NINETH ALVÁREZ VÁSQUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO,INSTITUTO NACIONAL DIVERSIFICADA MORAZAN,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA MORAZAN_BARRIO_LAS_DELICIAS,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
02-02-0014-46,02-002,EL PROGRESO,MORAZAN,INSTITUTO DIVERSIFICADO POR COOPERATIVA,BARRIO LAS DELICIAS,92477000,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,ISRAEL ROJAS ORDOÑEZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,INSTITUTO DIVERSIFICADO POR COOPERATIVA,INSTITUTO,INSTITUTO DIVERSIFICADO POR COOPERATIVA_BARRIO_LAS_DELICIAS,ORIENTE,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
02-02-0613-46,02-002,EL PROGRESO,MORAZAN,INSTITUTO DIVERSIFICADO POR COOPERATIVA,BARRIO LAS DELICIAS,92477000,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,ISRAEL ROJAS ORDOÑEZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,INSTITUTO DIVERSIFICADO POR COOPERATIVA,INSTITUTO,INSTITUTO DIVERSIFICADO POR COOPERATIVA_BARRIO_LAS_DELICIAS,ORIENTE,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
02-03-0002-46,02-015,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,COLEGIO CENTRO DE FORMACION PROFESIONAL PRE-UNIVERSITARIA DEL CICLO DIVERSIFICADO,BARRIO EL CENTRO,58666130,EDNA LILY ALDANA GODOY,HÉCTOR FRANCISCO DE LEÓN MURALLES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,COLEGIO FORMACION PROFESIONAL PRE-UNIVERSITARIA DEL CICLO DIVERSIFICADO,COLEGIO,COLEGIO FORMACION PROFESIONAL PRE-UNIVERSITARIA DEL CICLO DIVERSIFICADO_BARRIO_EL_CENTRO,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
02-03-0003-46,02-015,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,COLEGIO CENTRO DE FORMACION PROFESIONAL PREUNIVERSITARIA DEL CICLO DIVERSIFICADO,BARRIO EL CENTRO,97870860,EDNA LILY ALDANA GODOY,HÉCTOR FRANCISCO DE LEÓN MURALLES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO,COLEGIO FORMACION PROFESIONAL PREUNIVERSITARIA DEL CICLO DIVERSIFICADO,COLEGIO,COLEGIO FORMACION PROFESIONAL PREUNIVERSITARIA DEL CICLO DIVERSIFICADO_BARRIO_EL_CENTRO,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
02-03-0004-46,02-015,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,COLEGIO CENTRO DE FORMACION PROFESIONAL PRE-UNIVERSITARIA DEL CICLO DIVERSIFICADO,BARRIO EL CENTRO,63896710,EDNA LILY ALDANA GODOY,HÉCTOR FRANCISCO DE LEÓN MURALLES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO,COLEGIO FORMACION PROFESIONAL PRE-UNIVERSITARIA DEL CICLO DIVERSIFICADO,COLEGIO,COLEGIO FORMACION PROFESIONAL PRE-UNIVERSITARIA DEL CICLO DIVERSIFICADO_BARRIO_EL_CENTRO,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
02-03-0021-46,02-013,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,BARRIO AGUA HIEL,17900280,JOHANA MAYBELLÍ DÍAZ MARTTÍNEZ,ANA LUCRECIA LÓPEZ MARROQUÍN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA_BARRIO_AGUA_HIEL,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
02-03-0022-46,02-013,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA EL RANCHO,80394070,JOHANA MAYBELLÍ DÍAZ MARTTÍNEZ,NERY RENÉ ORTEGA VALIENTE,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA_ALDEA_EL_RANCHO,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
02-03-0050-46,02-015,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,CENTRO EDUCATIVO PRIVADO MIXTO ACAZAU-AZTLAN,BARRIO GUAYTAN,48073670,EDNA LILY ALDANA GODOY,ROSA DELIA MORALES BALCÁRCEL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO,CENTRO EDUCATIVO ACAZAU-AZTLAN,CENTRO,CENTRO EDUCATIVO ACAZAU-AZTLAN_BARRIO_GUAYTAN,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
02-03-0054-46,02-015,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,COLEGIO PRIVADO MIXTO DE EDUCACIÓN BASICA SAN AGUSTIN ACASAGUASTLAN -COMEBSA-,BARRIO GUAYTAN,15115210,EDNA LILY ALDANA GODOY,AURA MARINA AGUILAR RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO,COLEGIO BASICA SAN AGUSTIN ACASAGUASTLAN -COMEBSA-,COLEGIO,COLEGIO BASICA SAN AGUSTIN ACASAGUASTLAN -COMEBSA-_BARRIO_GUAYTAN,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
02-03-0107-46,02-003,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,ESCUELA TÉCNICA PROFESIONAL MOISÉS LIRA SERAFIN,"CASERIO LAS CHAMPAS, ALDEA SANTA GERTRUDIS",77002710,EUNICE GUADALUPE NAJARRO JUAREZ,MARLEN KARINA ARANA GRIJALVA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO,ESCUELA TÉCNICA PROFESIONAL MOISÉS LIRA SERAFIN,ESCUELA,"ESCUELA TÉCNICA PROFESIONAL MOISÉS LIRA SERAFIN_CASERIO_LAS_CHAMPAS,_ALDEA_SANTA_GERTRUDIS",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
02-03-0109-46,02-003,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA EL CONACASTE,89148820,EUNICE GUADALUPE NAJARRO JUAREZ,RONY ALBINO LÓPEZ CRÚZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA_ALDEA_EL_CONACASTE,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
02-03-0112-46,02-003,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA EL MORRO,71906000,EUNICE GUADALUPE NAJARRO JUAREZ,MARIBEL GERANDINA LIMA PORRAS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO,INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA_ALDEA_EL_MORRO,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
02-03-0117-46,02-015,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,CENTRO EDUCATIVO PRIVADO MIXTO ACAZAU-AZTLAN,BARRIO GUAYTAN,48073670,EDNA LILY ALDANA GODOY,BLANCA ROSELIA OLIVA RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,CENTRO EDUCATIVO ACAZAU-AZTLAN,CENTRO,CENTRO EDUCATIVO ACAZAU-AZTLAN_BARRIO_GUAYTAN,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
02-03-0119-46,02-015,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,COLEGIO EL SHADDAI,BARRIO RIO HATO,09535230,EDNA LILY ALDANA GODOY,ZONIA ELIZABEHT MARROQUÍN GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,COLEGIO EL SHADDAI,COLEGIO,COLEGIO EL SHADDAI_BARRIO_RIO_HATO,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
02-03-0125-46,02-015,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,COLEGIO EL SHADDAI,BARRIO RIO HATO,64131670,EDNA LILY ALDANA GODOY,ZONIA ELIZABEHT MARROQUÍN GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,COLEGIO EL SHADDAI,COLEGIO,COLEGIO EL SHADDAI_BARRIO_RIO_HATO,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
02-03-0128-46,02-013,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,ALDEA TULUMAJILLO,93994160,JOHANA MAYBELLÍ DÍAZ MARTTÍNEZ,MARVIN AUGUSTO CORDOVA SÚCHITE,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,INSTITUTO MUNICIPAL EDUCACIÓN DIVERSIFICADA,INSTITUTO,INSTITUTO MUNICIPAL EDUCACIÓN DIVERSIFICADA_ALDEA_TULUMAJILLO,ORIENTE,MUNICIPAL_MONOLINGUE_DIARIO(REGULAR)
02-03-0133-46,02-003,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,CENTRO EDUCATIVO PRIVADO MIXTO INNOVADOR,BARRIO GUAYTAN,21595280,EUNICE GUADALUPE NAJARRO JUAREZ,HEIDY CAROLINA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,CENTRO EDUCATIVO INNOVADOR,CENTRO,CENTRO EDUCATIVO INNOVADOR_BARRIO_GUAYTAN,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
02-03-0134-46,02-003,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,CENTRO EDUCATIVO PRIVADO MIXTO INNOVADOR,BARRIO GUAYTAN,21595280,EUNICE GUADALUPE NAJARRO JUAREZ,HEIDY CAROLINA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO,CENTRO EDUCATIVO INNOVADOR,CENTRO,CENTRO EDUCATIVO INNOVADOR_BARRIO_GUAYTAN,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
02-03-0136-46,02-003,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,CENTRO EDUCATIVO PRIVADO MIXTO INNOVADOR,BARRIO GUAYTAN,42159280,EUNICE GUADALUPE NAJARRO JUAREZ,HEIDY CAROLINA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO,CENTRO EDUCATIVO INNOVADOR,CENTRO,CENTRO EDUCATIVO INNOVADOR_BARRIO_GUAYTAN,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
02-03-0142-46,02-015,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,COLEGIO TECNOLÓGICO JERUSALÉN,BARRIO SAN SEBASTIAN,98703630,EDNA LILY ALDANA GODOY,EDGAR RAÚL SÁNCHEZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO,COLEGIO TECNOLÓGICO JERUSALÉN,COLEGIO,COLEGIO TECNOLÓGICO JERUSALÉN_BARRIO_SAN_SEBASTIAN,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
02-03-0144-46,02-015,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,COLEGIO PRIVADO MIXTO DE EDUCACIÓN BÁSICA PLAN FIN DE SEMANA COMEBSA,BARRIO SAN SEBASTIAN,93606790,EDNA LILY ALDANA GODOY,AURA MARINA AGUILAR RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),EL PROGRESO,COLEGIO EDUCACIÓN BÁSICA PLAN FIN SEMANA COMEBSA,COLEGIO,COLEGIO EDUCACIÓN BÁSICA PLAN FIN SEMANA COMEBSA_BARRIO_SAN_SEBASTIAN,ORIENTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
