CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
00-09-0021-46,01-405,CIUDAD CAPITAL,ZONA 9,COLEGIO TEC-FUTURO,"AVENIDA REFORMA 01-90 APARTAMENTO 1102, NIVEL 11 EDIFICIO MASVAL",45151685,BLANCA SARAI GUTIERREZ PINEDA,ROSIDALIA MARMITA OROZCO OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA ORIENTE,COLEGIO TEC-FUTURO,COLEGIO,"COLEGIO TEC-FUTURO_AVENIDA_REFORMA_01-90_APARTAMENTO_1102,_NIVEL_11_EDIFICIO_MASVAL",CENTRAL,PRIVADO_MONOLINGUE_A_DISTANCIA
00-09-0023-46,01-505,CIUDAD CAPITAL,ZONA 9,COLEGIO VALVERDE NO. 3,"8VA. CALLE, 7-48",22093200,MARIA TERESA MILIAN AVILES,SANDRA ELIZABETH GUERRA BARRIENTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA ORIENTE,COLEGIO VALVERDE NO. 3,COLEGIO,"COLEGIO VALVERDE NO. 3_8VA._CALLE,_7-48",CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-09-0026-46,01-637,CIUDAD CAPITAL,ZONA 9,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- CASA JOVEN,"5A. AVENIDA 12-31, EDIFICIO EL CORTEZ, SEXTO NIVEL OFICINA 605",54293338,JOSUE VINICIO ROMERO REYES,VILMA LISSET CAMAJA CANTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA ORIENTE,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- CASA JOVEN,CENTRO,"CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- CASA JOVEN_5A._AVENIDA_12-31,_EDIFICIO_EL_CORTEZ,_SEXTO_NIVEL_OFICINA_605",CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-09-0693-46,01-505,CIUDAD CAPITAL,ZONA 9,INSTITUTO MARIA AUXILIADORA,5A AVE. 6-12,23310985,MARIA TERESA MILIAN AVILES,MARÍA ANDREE BARILLAS HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,INSTITUTO MARIA AUXILIADORA,INSTITUTO,INSTITUTO MARIA AUXILIADORA_5A_AVE._6-12,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-09-0762-46,01-505,CIUDAD CAPITAL,ZONA 9,COLEGIO GIBBS,7A AVE 3-50,23618725,MARIA TERESA MILIAN AVILES,LILIA PATRICIA ESTRADA CONTRERAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,COLEGIO GIBBS,COLEGIO,COLEGIO GIBBS_7A_AVE_3-50,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-09-7177-46,01-505,CIUDAD CAPITAL,ZONA 9,"ROYALTY ESCUELA INTERNACIONAL DE VIAJES, TURISMO Y COMERCIO",5A. AVENIDA 10-30,52028094,MARIA TERESA MILIAN AVILES,MAYRA ELIZABETH LÓPEZ DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,"ROYALTY INTERNACIONAL VIAJES, TURISMO COMERCIO",ESCUELA,"ROYALTY INTERNACIONAL VIAJES, TURISMO COMERCIO_5A._AVENIDA_10-30",CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-09-7223-46,01-505,CIUDAD CAPITAL,ZONA 9,LICEO PREUNIVERSITARIO DE COMPUTACION,7A. AVENIDA 10-38,23109350,MARIA TERESA MILIAN AVILES,MARCO TULIO VARGAS ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,LICEO PREUNIVERSITARIO COMPUTACION,LICEO,LICEO PREUNIVERSITARIO COMPUTACION_7A._AVENIDA_10-38,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-09-7225-46,01-505,CIUDAD CAPITAL,ZONA 9,LICEO PREUNIVERSITARIO DE COMPUTACION,7A. AVENIDA 10-38,23109350,MARIA TERESA MILIAN AVILES,MARCO TULIO VARGAS ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,LICEO PREUNIVERSITARIO COMPUTACION,LICEO,LICEO PREUNIVERSITARIO COMPUTACION_7A._AVENIDA_10-38,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-09-7724-46,01-405,CIUDAD CAPITAL,ZONA 9,LICEO PREUNIVERSITARIO DE COMPUTACION,7A. AVENIDA 10-38,23109350,BLANCA SARAI GUTIERREZ PINEDA,MARCO TULIO VARGAS ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE,LICEO PREUNIVERSITARIO COMPUTACION,LICEO,LICEO PREUNIVERSITARIO COMPUTACION_7A._AVENIDA_10-38,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
00-09-8893-46,01-505,CIUDAD CAPITAL,ZONA 9,LICEO JUVENIL GUATEMALTECO,6A. CALLE 3-45,23322023,MARIA TERESA MILIAN AVILES,ISABEL YOLANDA MÉNDEZ GIRÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,LICEO JUVENIL GUATEMALTECO,LICEO,LICEO JUVENIL GUATEMALTECO_6A._CALLE_3-45,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-10-0007-46,01-503,CIUDAD CAPITAL,ZONA 10,COLEGIO CENTRO DE ESTUDIOS AMERICANO,6A. AVENIDA 0-18,23316922,NANCY CAROLINA NAVAS GONZÁLEZ,JOSÉ FRANCISCO BALLESTEROS GUZMÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,COLEGIO ESTUDIOS AMERICANO,COLEGIO,COLEGIO ESTUDIOS AMERICANO_6A._AVENIDA_0-18,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-10-0015-46,01-503,CIUDAD CAPITAL,ZONA 10,COLEGIO LA ACADEMIA,13 CALLE 6-91,23323279,NANCY CAROLINA NAVAS GONZÁLEZ,MARILYN TATIANA SALGUERO ROLDAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,COLEGIO LA ACADEMIA,COLEGIO,COLEGIO LA ACADEMIA_13_CALLE_6-91,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-10-0026-46,01-405,CIUDAD CAPITAL,ZONA 10,INSTITUTO PRIVADO MIXTO OCUPACIONAL EXPERIMENTAL CAMPERO,1A. AVENIDA 9-23,22699550,BLANCA SARAI GUTIERREZ PINEDA,ANNABELLA CORDÓN CAMPOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,INSTITUTO OCUPACIONAL EXPERIMENTAL CAMPERO,INSTITUTO,INSTITUTO OCUPACIONAL EXPERIMENTAL CAMPERO_1A._AVENIDA_9-23,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-10-0038-46,01-503,CIUDAD CAPITAL,ZONA 10,COLEGIO ALTAMIRA,13 CALLE 6-24 ZONA 10 CIUDAD DE GUATEMALA,59464229,NANCY CAROLINA NAVAS GONZÁLEZ,ALBA MARICELA JOR PORTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,COLEGIO ALTAMIRA,COLEGIO,COLEGIO ALTAMIRA_13_CALLE_6-24_ZONA_10_CIUDAD_DE_GUATEMALA,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-10-0041-46,01-405,CIUDAD CAPITAL,ZONA 10,INSTITUTO PRIVADO MIXTO OCUPACIONAL EXPERIMENTAL CAMPERO,1A. AVENIDA 9-23,22699550,BLANCA SARAI GUTIERREZ PINEDA,ANNABELLA CORDÓN CAMPOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DÍAS A LA SEMANA),GUATEMALA ORIENTE,INSTITUTO OCUPACIONAL EXPERIMENTAL CAMPERO,INSTITUTO,INSTITUTO OCUPACIONAL EXPERIMENTAL CAMPERO_1A._AVENIDA_9-23,CENTRAL,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(DOS_DÍAS_A_LA_SEMANA)
00-10-0046-46,01-503,CIUDAD CAPITAL,ZONA 10,HAN AL INTERNACIONAL,15 CALLE 3-16,23140101,NANCY CAROLINA NAVAS GONZÁLEZ,BRENDA LIGIA ZIMERI GIRÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,HAN AL INTERNACIONAL,OTRO,HAN AL INTERNACIONAL_15_CALLE_3-16,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-10-0048-46,01-405,CIUDAD CAPITAL,ZONA 10,COLEGIO VANGUARDIA GLOBAL,13 CALLE 6-91,41224636,BLANCA SARAI GUTIERREZ PINEDA,MÁRILYN TATIANA SALGUERO ROLDÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA ORIENTE,COLEGIO VANGUARDIA GLOBAL,COLEGIO,COLEGIO VANGUARDIA GLOBAL_13_CALLE_6-91,CENTRAL,PRIVADO_MONOLINGUE_A_DISTANCIA
00-10-0764-46,01-503,CIUDAD CAPITAL,ZONA 10,COLEGIO LA ASUNCION,"7A AVENIDA 11-55, INTERIOR FINCA LAS MARGARITAS",23889500,NANCY CAROLINA NAVAS GONZÁLEZ,LILIAN ELIZETH GÓMEZ AQUINO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,COLEGIO LA ASUNCION,COLEGIO,"COLEGIO LA ASUNCION_7A_AVENIDA_11-55,_INTERIOR_FINCA_LAS_MARGARITAS",CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-10-0775-46,01-501,CIUDAD CAPITAL,ZONA 10,MONTANO COLLEGE,6A AVE. 11-39,23261515,JULIO JACOBO GIL URBINA,MARIO ROMAN AGUILAR BURGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,MONTANO COLLEGE,OTRO,MONTANO COLLEGE_6A_AVE._11-39,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-10-3062-46,01-501,CIUDAD CAPITAL,ZONA 10,COLEGIO CIUDAD VIEJA,9A CALLE 5-49,23314462,JULIO JACOBO GIL URBINA,MARÍA RAQUEL JIMÉNEZ ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA ORIENTE,COLEGIO CIUDAD VIEJA,COLEGIO,COLEGIO CIUDAD VIEJA_9A_CALLE_5-49,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-10-8940-46,01-503,CIUDAD CAPITAL,ZONA 10,CENTRO EDUCATIVO SUPERACION GALILEO,2A. AVENIDA. 10-43,22053215,NANCY CAROLINA NAVAS GONZÁLEZ,ERICKA BRISEIDA MILIAN CANTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,CENTRO EDUCATIVO SUPERACION 'GALILEO',CENTRO,CENTRO EDUCATIVO SUPERACION 'GALILEO'_2A._AVENIDA._10-43,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
