CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
00-01-0192-46,01-301,CIUDAD CAPITAL,ZONA 1,INSTITUTO PROFESIONAL DE TÉCNICAS COMERCIALES ESPECIALIZADAS IPTCE,7A AVE. 3-48,22320733,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,MARTA JOSEFINA LARA PANIAGUA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,INSTITUTO PROFESIONAL TÉCNICAS COMERCIALES ESPECIALIZADAS IPTCE,INSTITUTO,INSTITUTO PROFESIONAL TÉCNICAS COMERCIALES ESPECIALIZADAS IPTCE_7A_AVE._3-48,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0197-46,01-403,CIUDAD CAPITAL,ZONA 1,LICEO TECNOLÓGICO GUATEMALA DE LA ASUNCION,3A. CALLE 7-64,54452951,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,ELUBIA ANAYTE SIGUENZA MONTERROSO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,LICEO TECNOLOGICO GUATEMALA LA ASUNCION,LICEO,LICEO TECNOLOGICO GUATEMALA LA ASUNCION_3A._CALLE_7-64,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
00-01-0202-46,01-312,CIUDAD CAPITAL,ZONA 1,INSTITUTO MIXTO MIGUEL DE CERVANTES,10ª.  CALLE 1-47,24593860,AMADO SALOMON FLORES PEREZ,CARLOS RENE ESCOBAR MONTENEGRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,INSTITUTO MIGUEL CERVANTES,INSTITUTO,INSTITUTO MIGUEL CERVANTES_10ª.__CALLE_1-47,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0204-46,01-301,CIUDAD CAPITAL,ZONA 1,INSTITUTO NACIONAL DE BACHILLERATO ADSC. AL INCA,1A CALLE 2-64,22323114,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,INGRID MARIELA ESPINA ORELLANA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,INSTITUTO NACIONAL BACHILLERATO ADSC. AL INCA,INSTITUTO,INSTITUTO NACIONAL BACHILLERATO ADSC. AL INCA_1A_CALLE_2-64,CENTRAL,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
00-01-0205-46,01-317,CIUDAD CAPITAL,ZONA 1,INSTITUTO NORMAL CENTRAL PARA SEÑORITAS BELEN,11 AVE. 12-20,22329609,MARIANO DOMINGO ESTRADA TELETOR,ELSA CORALIA LEÓN BARRIOS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,INSTITUTO NORMAL CENTRAL PARA SEÑORITAS BELEN,INSTITUTO,INSTITUTO NORMAL CENTRAL PARA SEÑORITAS BELEN_11_AVE._12-20,CENTRAL,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
00-01-0206-46,01-307,CIUDAD CAPITAL,ZONA 1,INSTITUTO NORMAL MIXTO RAFAEL AQUECHE,"9A CALLE 2-36,",22326422,NORMA ARACELY PALOMO FRANCO DE DIAZ,EVA ANGELINA RAMIREZ IXCAMPARIJ DE RAMÍREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,INSTITUTO NORMAL RAFAEL AQUECHE,INSTITUTO,"INSTITUTO NORMAL RAFAEL AQUECHE_9A_CALLE_2-36,",CENTRAL,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
00-01-0207-46,01-307,CIUDAD CAPITAL,ZONA 1,INSTITUTO NORMAL MIXTO RAFAEL AQUECHE,9A CALLE 2-36,22533274,NORMA ARACELY PALOMO FRANCO DE DIAZ,FREDY AMILCAR CRUZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,INSTITUTO NORMAL RAFAEL AQUECHE,INSTITUTO,INSTITUTO NORMAL RAFAEL AQUECHE_9A_CALLE_2-36,CENTRAL,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
00-01-0208-46,01-403,CIUDAD CAPITAL,ZONA 1,INSTITUTO NORMAL MIXTO NOCTURNO,9A AVE. 9-27,55696890,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,SANTOS PALMA CONTRERAS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE,INSTITUTO NORMAL NOCTURNO,INSTITUTO,INSTITUTO NORMAL NOCTURNO_9A_AVE._9-27,CENTRAL,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
00-01-0210-46,01-318,CIUDAD CAPITAL,ZONA 1,COLEGIO CATOLICO SAN PABLO,14 CALLE  A  2-41,22305024,LESLIE AZUCENA MONZON TECUN,EDGAR VINICIO PALENCIA PACHECO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,COLEGIO CATOLICO SAN PABLO,COLEGIO,COLEGIO CATOLICO SAN PABLO_14_CALLE__A__2-41,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0212-46,01-307,CIUDAD CAPITAL,ZONA 1,COLEGIO SALESIANO DON BOSCO,26 CALLE 2-46 GUATEMALA,22465117,NORMA ARACELY PALOMO FRANCO DE DIAZ,MANUEL VICENTE GUERRA DUARTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,COLEGIO SALESIANO DON BOSCO,COLEGIO,COLEGIO SALESIANO DON BOSCO_26_CALLE_2-46_GUATEMALA,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0218-46,01-403,CIUDAD CAPITAL,ZONA 1,LICEO TECNOLÓGICO GUATEMALA DE LA ASUNCION,3A. CALLE 7-64,54452951,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,ELUBIA ANAYTE SIGUENZA MONTERROSO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,LICEO TECNOLOGICO GUATEMALA LA ASUNCION,LICEO,LICEO TECNOLOGICO GUATEMALA LA ASUNCION_3A._CALLE_7-64,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
00-01-0220-46,01-312,CIUDAD CAPITAL,ZONA 1,LICEO FRANCES,5A AVE. 9-80,22516728,AMADO SALOMON FLORES PEREZ,ANA MARIA ESTRADA RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,LICEO FRANCES,LICEO,LICEO FRANCES_5A_AVE._9-80,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0222-46,01-317,CIUDAD CAPITAL,ZONA 1,COLEGIO SANTA MONICA,10A CALLE 11-41,22329121,MARIANO DOMINGO ESTRADA TELETOR,MARTHA MIRIELA LEMUS AROCHE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,COLEGIO SANTA MONICA,COLEGIO,COLEGIO SANTA MONICA_10A_CALLE_11-41,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0223-46,01-312,CIUDAD CAPITAL,ZONA 1,COLEGIO EL ROSARIO,15 CALLE 'A' 2-74,22320361,AMADO SALOMON FLORES PEREZ,TERESITA BEATRIZ HARANZEN QUINTEROS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,COLEGIO 'EL ROSARIO',COLEGIO,COLEGIO 'EL ROSARIO'_15_CALLE_'A'_2-74,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0224-46,01-312,CIUDAD CAPITAL,ZONA 1,INSTITUTO DE EDUCACIÓN DIVERSIFICADA COLEGIO EUROPEO,11 CALLE 3-38,22325512,AMADO SALOMON FLORES PEREZ,---,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,INSTITUTO DIVERSIFICADA 'EUROPEO',COLEGIO,INSTITUTO DIVERSIFICADA 'EUROPEO'_11_CALLE_3-38,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0225-46,01-318,CIUDAD CAPITAL,ZONA 1,COLEGIO COMERCIAL GUATEMALTECO,10A CALLE 11-44,22534824,LESLIE AZUCENA MONZON TECUN,CHARLOTTE ANN AFRE PYATT,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,COLEGIO COMERCIAL GUATEMALTECO,COLEGIO,COLEGIO COMERCIAL GUATEMALTECO_10A_CALLE_11-44,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0226-46,01-317,CIUDAD CAPITAL,ZONA 1,COLEGIO BELGA GUATEMALTECO,9A CALLE 10-38,23148300,MARIANO DOMINGO ESTRADA TELETOR,MARÍA TERESA RIVERA CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,COLEGIO BELGA GUATEMALTECO,COLEGIO,COLEGIO BELGA GUATEMALTECO_9A_CALLE_10-38,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0238-46,01-110,CIUDAD CAPITAL,ZONA 1,INSTITUTO TECNOLÓGICO DE COMPUTACION I.T.C.,2A CALLE 11-65,22200060,ZUHILEM YESENIA ESTRADA ORTIZ,DULCE MARÍA CHINCHILLA GODOY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,INSTITUTO TECNOLÓGICO COMPUTACION I.T.C.,INSTITUTO,INSTITUTO TECNOLÓGICO COMPUTACION I.T.C._2A_CALLE_11-65,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0240-46,01-312,CIUDAD CAPITAL,ZONA 1,INSTITUTO DE EDUCACIÓN DIVERSIFICADA RAFAEL LANDIVAR,8A CALLE 2-46,22500132,AMADO SALOMON FLORES PEREZ,DORA BEATRIZ CASTILLO DE LA CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,INSTITUTO DIVERSIFICADA RAFAEL LANDIVAR,INSTITUTO,INSTITUTO DIVERSIFICADA RAFAEL LANDIVAR_8A_CALLE_2-46,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0243-46,01-318,CIUDAD CAPITAL,ZONA 1,CENTRO EDUCACIONAL MIXTO PRIVADO KINGSTON,8A CALLE 12-46,22320683,LESLIE AZUCENA MONZON TECUN,PATRICIA LORENA LIDIA GIDI DAVID,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,CENTRO EDUCACIONAL KINGSTON,CENTRO,CENTRO EDUCACIONAL KINGSTON_8A_CALLE_12-46,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0247-46,01-317,CIUDAD CAPITAL,ZONA 1,INSTITUTO PARTICULAR MIXTO JOSE MARTI,8A CALLE 12-41,22539053,MARIANO DOMINGO ESTRADA TELETOR,REGINA CORALIA GARCÍA CONTRERAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,INSTITUTO PARTICULAR JOSE MARTI,INSTITUTO,INSTITUTO PARTICULAR JOSE MARTI_8A_CALLE_12-41,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0248-46,01-312,CIUDAD CAPITAL,ZONA 1,COLEGIO EL CAMINO,10A CALLE 11-46,22511273,AMADO SALOMON FLORES PEREZ,ALAN JEFFREY BRENNER SANTIZO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,COLEGIO EL CAMINO,COLEGIO,COLEGIO EL CAMINO_10A_CALLE_11-46,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0249-46,01-318,CIUDAD CAPITAL,ZONA 1,LICEO MONTESSORI,7A CALLE 12-51,22536087,LESLIE AZUCENA MONZON TECUN,KAREN DIANNÉ SIERRA PAREDES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,LICEO MONTESSORI,LICEO,LICEO MONTESSORI_7A_CALLE_12-51,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0251-46,01-301,CIUDAD CAPITAL,ZONA 1,LICEO MERCANTIL,12 AVE. 12-31,22384330,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,BRENDA SOFIA SOTO MIRANDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,LICEO MERCANTIL,LICEO,LICEO MERCANTIL_12_AVE._12-31,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0254-46,01-301,CIUDAD CAPITAL,ZONA 1,COLEGIO MIXTO INDO LATINO,4A AVE. 13-35,22380338,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,SONIA ESTELA RAMÍREZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,COLEGIO INDO LATINO,COLEGIO,COLEGIO INDO LATINO_4A_AVE._13-35,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0261-46,01-312,CIUDAD CAPITAL,ZONA 1,INSTITUTO DE EDUCACIÓN DIVERSIFICADA RAFAEL LANDIVAR,8A CALLE 2-46,22500132,AMADO SALOMON FLORES PEREZ,DORA BEATRIZ CASTILLO DE LA CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,INSTITUTO DIVERSIFICADA 'RAFAEL LANDIVAR',INSTITUTO,INSTITUTO DIVERSIFICADA 'RAFAEL LANDIVAR'_8A_CALLE_2-46,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0281-46,01-316,CIUDAD CAPITAL,ZONA 1,CENTRO CULTURAL DE LAS AMERICAS NO. 3,2A. AVENIDA 12-23,22321894,CARLOS HUMBERTO GONZALEZ DE LEON,BRENDA PAOLA GONZÁLEZ RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,CENTRO CULTURAL LAS AMERICAS NO. 3,CENTRO,CENTRO CULTURAL LAS AMERICAS NO. 3_2A._AVENIDA_12-23,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0309-46,01-301,CIUDAD CAPITAL,ZONA 1,COLEGIO DE INNOVACIÓN TECNOLÓGICA EDUCATIVA (C.I.T.E.),13 CALLE 3-23,22510248,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,MYRNA GUDELIA BANTES GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,COLEGIO INNOVACIÓN TECNOLÓGICA EDUCATIVA (C.I.T.E.),COLEGIO,COLEGIO INNOVACIÓN TECNOLÓGICA EDUCATIVA (C.I.T.E.)_13_CALLE_3-23,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0318-46,01-317,CIUDAD CAPITAL,ZONA 1,LICEO HISPANOAMERICANO NO. 2,2A. CALLE 7-11,22205687,MARIANO DOMINGO ESTRADA TELETOR,MARÍA ISABEL POLANCO PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,LICEO HISPANOAMERICANO NO. 2,LICEO,LICEO HISPANOAMERICANO NO. 2_2A._CALLE_7-11,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0323-46,01-403,CIUDAD CAPITAL,ZONA 1,LICEO HISPANOAMERICANO NO. 2,2A. CALLE 7-11,22205687,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,MARÍA ISABEL POLANCO PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,LICEO HISPANOAMERICANO NO. 2,LICEO,LICEO HISPANOAMERICANO NO. 2_2A._CALLE_7-11,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
00-01-0339-46,01-318,CIUDAD CAPITAL,ZONA 1,COLEGIO INTERNACIONAL CAMBRIDGE (CIS),"3A. AVENIDA ""A"" 3-28",57529460,LESLIE AZUCENA MONZON TECUN,MARÍA CRISTINA GEREDA ARÉVALO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,COLEGIO INTERNACIONAL CAMBRIDGE (CIS),COLEGIO,"COLEGIO INTERNACIONAL CAMBRIDGE (CIS)_3A._AVENIDA_""A""_3-28",CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0343-46,01-403,CIUDAD CAPITAL,ZONA 1,CENTRO CULTURAL DE LAS AMERICAS NO. 3,2A. AVENIDA 12-23,22325526,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,HUGO VALDEMAR RIVAS MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,CENTRO CULTURAL LAS AMERICAS NO. 3,CENTRO,CENTRO CULTURAL LAS AMERICAS NO. 3_2A._AVENIDA_12-23,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
00-01-0353-46,01-307,CIUDAD CAPITAL,ZONA 1,LICEO TÉCNICO INTEGRAL SANTA TERESA DE JESUS,12 CALLE 10-37,22201454,NORMA ARACELY PALOMO FRANCO DE DIAZ,RITA CAROLINA TEJEDA MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,LICEO TECNICO INTEGRAL SANTA TERESA JESUS,LICEO,LICEO TECNICO INTEGRAL SANTA TERESA JESUS_12_CALLE_10-37,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
00-01-0354-46,01-307,CIUDAD CAPITAL,ZONA 1,LICEO TÉCNICO INTEGRAL SANTA TERESA DE JESUS,12 CALLE 10-37,22201454,NORMA ARACELY PALOMO FRANCO DE DIAZ,RITA CAROLINA TEJEDA MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE,LICEO TECNICO INTEGRAL SANTA TERESA JESUS,LICEO,LICEO TECNICO INTEGRAL SANTA TERESA JESUS_12_CALLE_10-37,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
