CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
09-01-0144-46,09-036,QUETZALTENANGO,QUETZALTENANGO,COLEGIO MARIA AUXILIADORA,3A CALLE 16-17 ZONA 3,77630281,OBDULIO ROLANDO RUIZ ALVA,YULISSA ANABELY OCHOA CIFUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,COLEGIO MARIA AUXILIADORA,COLEGIO,COLEGIO MARIA AUXILIADORA_3A_CALLE_16-17_ZONA_3,OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0145-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO EVANGELICO LA PATRIA,19 AVENIDA 1-28 ZONA 3,78285600,WILSON RANFERI SIGUENZA LOPEZ,ERICK ESTUARDO COBAQUIL LARA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,COLEGIO EVANGELICO LA PATRIA,COLEGIO,COLEGIO EVANGELICO LA PATRIA_19_AVENIDA_1-28_ZONA_3,OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0147-46,09-002,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO TECNOLÓGICO PRIVADO DE OCCIDENTE,"2A. CALLE 5-13 ZONA 9, COLONIA FLORESTA",77671956,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,ALVARO GUILLERMO ARELLANO RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,INSTITUTO TECNOLÓGICO OCCIDENTE,INSTITUTO,"INSTITUTO TECNOLÓGICO OCCIDENTE_2A._CALLE_5-13_ZONA_9,_COLONIA_FLORESTA",OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0155-46,09-005,QUETZALTENANGO,QUETZALTENANGO,ESCUELA NACIONAL DE CIENCIAS COMERCIALES SECCION DIURNA,5A CALLE 12-60 ZONA 3,77635161,JUAN CARLOS RONQUILLO DE LEON,ALFONSO DARIO DE LEÓN CAMACHO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,ESCUELA NACIONAL CIENCIAS COMERCIALES SECCION DIURNA,ESCUELA,ESCUELA NACIONAL CIENCIAS COMERCIALES SECCION DIURNA_5A_CALLE_12-60_ZONA_3,OCCIDENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
09-01-0157-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO MIXTO PRIVADO SAN JOSÉ,20 AVENIDA 1-07 ZONA 1,77618584,PEDRO GERÓNIMO SARAT CHAJ,JHONATAN EDUARDO SAC CAYAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,COLEGIO SAN JOSÉ,COLEGIO,COLEGIO SAN JOSÉ_20_AVENIDA_1-07_ZONA_1,OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0160-46,09-005,QUETZALTENANGO,QUETZALTENANGO,ESCUELA NORMAL DE MAESTRAS DE EDUCACIÓN PARA EL HOGAR PROFESOR HUMBERTO MIRANDA FUENTES,2A CALLE 14-51 ZONA 3,56113812,JUAN CARLOS RONQUILLO DE LEON,ONEYDA LICELY VELASQUEZ ALVA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,ESCUELA NORMAL MAESTRAS PARA EL HOGAR PROFESOR HUMBERTO MIRANDA FUENTES,ESCUELA,ESCUELA NORMAL MAESTRAS PARA EL HOGAR PROFESOR HUMBERTO MIRANDA FUENTES_2A_CALLE_14-51_ZONA_3,OCCIDENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
09-01-0195-46,09-005,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ZONA 3,47548459,JUAN CARLOS RONQUILLO DE LEON,JOSÉ ADOLFO MORALES BOJ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA_ZONA_3,OCCIDENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
09-01-0197-46,09-005,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO NACIONAL JACOBO ARBENZ GUZMÁN,25 AVENIDA 3-45 ZONA 3,37732794,JUAN CARLOS RONQUILLO DE LEON,EDGAR SAMUEL GARCÍA RAMÍREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,INSTITUTO NACIONAL JACOBO ARBENZ GUZMÁN,INSTITUTO,INSTITUTO NACIONAL JACOBO ARBENZ GUZMÁN_25_AVENIDA_3-45_ZONA_3,OCCIDENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
09-01-0198-46,09-005,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,7MA. CALLE 29-25 ZONA 3,42542749,JUAN CARLOS RONQUILLO DE LEON,FRANCISCO MIGUEL TIRADO HUINAC,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA_7MA._CALLE_29-25_ZONA_3,OCCIDENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
09-01-0218-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PRIVADO MIXTO LICEO SAN LUIS,20 AVENIDA 1-16 ZONA 1,77612031,PEDRO GERÓNIMO SARAT CHAJ,HEIDY DOLORES CHAJ ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,COLEGIO LICEO SAN LUIS,COLEGIO,COLEGIO LICEO SAN LUIS_20_AVENIDA_1-16_ZONA_1,OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0225-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO ALBERT EINSTEIN,15 AVENIDA 0-42 ZONA 1,77683352,WILSON RANFERI SIGUENZA LOPEZ,AMILCAR LEONEL AGUILAR RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,COLEGIO ALBERT EINSTEIN,COLEGIO,COLEGIO ALBERT EINSTEIN_15_AVENIDA_0-42_ZONA_1,OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0232-46,09-002,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS,AVENIDA EL CENIZAL 0-79 ZONA 4,41814500,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,MIGUEL ANGEL PISQUIY QUIXTÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO,INSTITUTO IBEROAMERICANO ESTUDIOS AVANZADOS,INSTITUTO,INSTITUTO IBEROAMERICANO ESTUDIOS AVANZADOS_AVENIDA_EL_CENIZAL_0-79_ZONA_4,OCCIDENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
09-01-0234-46,09-002,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS,AVENIDA EL CENIZAL 0-79 ZONA 4,41814500,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,MIGUEL ANGEL PISQUIY QUIXTÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO,INSTITUTO IBEROAMERICANO ESTUDIOS AVANZADOS,INSTITUTO,INSTITUTO IBEROAMERICANO ESTUDIOS AVANZADOS_AVENIDA_EL_CENIZAL_0-79_ZONA_4,OCCIDENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
09-01-0237-46,09-036,QUETZALTENANGO,QUETZALTENANGO,COLEGIO EMANUEL,CALLEJON 8 0-53 ZONA 7,77671331,OBDULIO ROLANDO RUIZ ALVA,ADÁN PÉREZ Y PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,COLEGIO EMANUEL,COLEGIO,COLEGIO EMANUEL_CALLEJON_8_0-53_ZONA_7,OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0240-46,09-036,QUETZALTENANGO,QUETZALTENANGO,COLEGIO EL PILAR,0 CALLE 42-15 ZONA 9,41701779,OBDULIO ROLANDO RUIZ ALVA,EDNA VICTORIA ROMERO CACACHO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,COLEGIO EL PILAR,COLEGIO,COLEGIO EL PILAR_0_CALLE_42-15_ZONA_9,OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0241-46,09-005,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA ORO VERDE,"11 CALLE 0-98 ZONA 6, CANTON CHOQUI",47454734,JUAN CARLOS RONQUILLO DE LEON,GIOVANNI GUADALUPE GARCÍA COLOP,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,INSTITUTO NACIONAL DIVERSIFICADA ORO VERDE,INSTITUTO,"INSTITUTO NACIONAL DIVERSIFICADA ORO VERDE_11_CALLE_0-98_ZONA_6,_CANTON_CHOQUI",OCCIDENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
09-01-0244-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO TÉCNICO PEDRO JOSE DE BETANCOURTH,16 AVENIDA 2-17 ZONA 1,77654316,PEDRO GERÓNIMO SARAT CHAJ,GLADYS FABIOLA TOC POPÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,COLEGIO TECNICO PEDRO JOSE BETANCOURTH,COLEGIO,COLEGIO TECNICO PEDRO JOSE BETANCOURTH_16_AVENIDA_2-17_ZONA_1,OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0262-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PRIVADO AVANCES,16 AVENIDA 3-55 ZONA 1 CIUDAD DE QUETZALTENANGO,77651976,WILSON RANFERI SIGUENZA LOPEZ,CLELIA ISABEL DE LEÓN MALDONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,COLEGIO AVANCES,COLEGIO,COLEGIO AVANCES_16_AVENIDA_3-55_ZONA_1_CIUDAD_DE_QUETZALTENANGO,OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0266-46,09-002,QUETZALTENANGO,QUETZALTENANGO,COLEGIO CIENTÍFICO Y TECNOLÓGICO ALFREDO NOBEL,"20 AVENIDA 0-23 ZONA 1,",77631473,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,HILDA MAGNOLIA GRAMAJO OVALLE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,COLEGIO CIENTIFICO TECNOLOGICO ALFREDO NOBEL,COLEGIO,"COLEGIO CIENTIFICO TECNOLOGICO ALFREDO NOBEL_20_AVENIDA_0-23_ZONA_1,",OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0281-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO DE INVESTIGACION CIENTIFICA INTEGRAL -CICI-,2DA. CALLE 2-06 ZONA 7,77682442,WILSON RANFERI SIGUENZA LOPEZ,JOSÉ FLORENCIO SAPÓN TAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,COLEGIO INVESTIGACION CIENTIFICA INTEGRAL -CICI-,COLEGIO,COLEGIO INVESTIGACION CIENTIFICA INTEGRAL -CICI-_2DA._CALLE_2-06_ZONA_7,OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0285-46,09-005,QUETZALTENANGO,QUETZALTENANGO,COLEGIO JOHN HARVARD,4TA. CALLE 16-33 ZONA 1,53438116,JUAN CARLOS RONQUILLO DE LEON,DANCI SUCELY CHÁVEZ GUZMÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,COLEGIO JOHN HARVARD,COLEGIO,COLEGIO JOHN HARVARD_4TA._CALLE_16-33_ZONA_1,OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0288-46,09-005,QUETZALTENANGO,QUETZALTENANGO,COLEGIO JOHN HARVARD,4TA. CALLE 16-33 ZONA 1,53438116,JUAN CARLOS RONQUILLO DE LEON,DANCI SUCELY CHÁVEZ GUZMÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO,COLEGIO JOHN HARVARD,COLEGIO,COLEGIO JOHN HARVARD_4TA._CALLE_16-33_ZONA_1,OCCIDENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
09-01-0295-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PRIVADO MIXTO GANDHI,DIAGONAL 3 36-89 ZONA 8,77673055,WILSON RANFERI SIGUENZA LOPEZ,JUAN LUIS LÓPEZ MARIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),QUETZALTENANGO,COLEGIO GANDHI,COLEGIO,COLEGIO GANDHI_DIAGONAL_3_36-89_ZONA_8,OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0297-46,09-001,QUETZALTENANGO,QUETZALTENANGO,COLEGIO JOHN HARVARD,4TA. CALLE 16-33 ZONA 1,53438116,IRIS ONDINA HERNANDEZ ROJAS DE SOTO,DANCI SUCELY CHÁVEZ GUZMÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO,COLEGIO JOHN HARVARD,COLEGIO,COLEGIO JOHN HARVARD_4TA._CALLE_16-33_ZONA_1,OCCIDENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
09-01-0299-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PRIVADO URBANO MIXTO CRISTO CENTRO,8A. AVENIDA 2-39 ZONA 1,53181442,PEDRO GERÓNIMO SARAT CHAJ,GIOVANNI GUADALUPE GARCÍA COLOP,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,COLEGIO URBANO CRISTO CENTRO,COLEGIO,COLEGIO URBANO CRISTO CENTRO_8A._AVENIDA_2-39_ZONA_1,OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0301-46,09-002,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO PRIVADO DE CIENCIA Y TECNOLOGÍA QUETZALTENANGO,3RA. CALLE 20-21 ZONA 3,77615924,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,ARNOLDO DE JESUS DEL AGUILA ALONZO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,INSTITUTO CIENCIA TECNOLOGIA QUETZALTENANGO,INSTITUTO,INSTITUTO CIENCIA TECNOLOGIA QUETZALTENANGO_3RA._CALLE_20-21_ZONA_3,OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0304-46,09-036,QUETZALTENANGO,QUETZALTENANGO,COLEGIO TÉCNICO EMPRESARIAL INTEGRAL SUPERIOR DE LOS ALTOS -CTEISA-,"CANTON XECARACOJ, TIERRA COLORADA BAJA",77650630,OBDULIO ROLANDO RUIZ ALVA,ELVIN EZEQUIAS ALONZO PÉREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,COLEGIO TECNICO EMPRESARIAL INTEGRAL SUPERIOR LOS ALTOS -CTEISA-,COLEGIO,"COLEGIO TECNICO EMPRESARIAL INTEGRAL SUPERIOR LOS ALTOS -CTEISA-_CANTON_XECARACOJ,_TIERRA_COLORADA_BAJA",OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0307-46,09-036,QUETZALTENANGO,QUETZALTENANGO,CENTRO EDUCATIVO NUEVA CANCION -CENC-,8TA. CALLE 17-71 ZONA 3,77651390,OBDULIO ROLANDO RUIZ ALVA,SOFÍA DEL ROSARIO ALVAREZ GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,CENTRO EDUCATIVO NUEVA CANCION -CENC-,CENTRO,CENTRO EDUCATIVO NUEVA CANCION -CENC-_8TA._CALLE_17-71_ZONA_3,OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0309-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO INTERNACIONAL RACKSSON,29 AVENIDA 6TA. CALLE B26-28 ZONA 7,53938625,WILSON RANFERI SIGUENZA LOPEZ,KARLA MARIA LOPEZ QUEME,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,COLEGIO INTERNACIONAL RACKSSON,COLEGIO,COLEGIO INTERNACIONAL RACKSSON_29_AVENIDA_6TA._CALLE_B26-28_ZONA_7,OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
09-01-0317-46,09-002,QUETZALTENANGO,QUETZALTENANGO,COLEGIO AMERICANO DE OCCIDENTE (WEST AMERICAN SCHOOL),9A. CALLE 24-35 ZONA 3,30797058,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,CARLOS PETER FUENTES CHAVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,COLEGIO AMERICANO OCCIDENTE (WEST AMERICAN SCHOOL),COLEGIO,COLEGIO AMERICANO OCCIDENTE (WEST AMERICAN SCHOOL)_9A._CALLE_24-35_ZONA_3,OCCIDENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
