CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
04-01-0073-46,04-003,CHIMALTENANGO,CHIMALTENANGO,LICEO CRISTIANO NATANAEL,"6A. AVENIDA ""A"" 2A-37, ZONA 2 COLONIA SANTA TERESITA",57998064,EDNA NOHELIA PÉREZ TOJ DE LÓPEZ,FLAVIO AUGUSTO CHOC CHOY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO,LICEO CRISTIANO NATANAEL,LICEO,"LICEO CRISTIANO NATANAEL_6A._AVENIDA_""A""_2A-37,_ZONA_2_COLONIA_SANTA_TERESITA",CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0093-46,04-028,CHIMALTENANGO,CHIMALTENANGO,ESCUELA NORMAL DE EDUCACIÓN FISICA,"INTERIOR DE LA ESCUELA NORMAL RURAL ""PEDRO MOLINA"", LA ALAMEDA",78404977,ISMAEL CRISTAL AJCET,JUAN CARLOS VASQUEZ SANTOS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO,ESCUELA NORMAL FISICA,ESCUELA,"ESCUELA NORMAL FISICA_INTERIOR_DE_LA_ESCUELA_NORMAL_RURAL_""PEDRO_MOLINA"",_LA_ALAMEDA",CENTRAL,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
04-01-0095-46,04-028,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA DR. PEDRO MOLINA,6A. AVENIDA 14-376 LA ALAMEDA ZONA 1,79370426,ISMAEL CRISTAL AJCET,NANCY JULISSA HERRERA MORALES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO,INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA DR. PEDRO MOLINA,INSTITUTO,INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA DR. PEDRO MOLINA_6A._AVENIDA_14-376_LA_ALAMEDA_ZONA_1,CENTRAL,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
04-01-0112-46,04-002,CHIMALTENANGO,CHIMALTENANGO,CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO NO. 2 (C.E.T.A.CH. NO. 2),3A. CALLE 6-125 ZONA 4,78739582,EDNA NOHELIA PÉREZ TOJ DE LÓPEZ,BERTHA MARIA QUIROA GARNICA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO,CENTRO ESTUDIOS TECNICOS AVANZADOS CHIMALTENANGO NO. 2 (C.E.T.A.CH. NO. 2),CENTRO,CENTRO ESTUDIOS TECNICOS AVANZADOS CHIMALTENANGO NO. 2 (C.E.T.A.CH. NO. 2)_3A._CALLE_6-125_ZONA_4,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0113-46,04-002,CHIMALTENANGO,CHIMALTENANGO,CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO NO. 2 (C.E.T.A.CH. NO. 2),3A. CALLE 6-125 ZONA 4,78739582,EDNA NOHELIA PÉREZ TOJ DE LÓPEZ,BERTHA MARIA QUIROA GARNICA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO,CENTRO ESTUDIOS TECNICOS AVANZADOS CHIMALTENANGO NO. 2 (C.E.T.A.CH. NO. 2),CENTRO,CENTRO ESTUDIOS TECNICOS AVANZADOS CHIMALTENANGO NO. 2 (C.E.T.A.CH. NO. 2)_3A._CALLE_6-125_ZONA_4,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0115-46,04-003,CHIMALTENANGO,CHIMALTENANGO,LICEO CRISTIANO NATANAEL,"6A. AVENIDA ""A"" 2A-37, ZONA 2 COLONIA SANTA TERESITA",57998064,EDNA NOHELIA PÉREZ TOJ DE LÓPEZ,FLAVIO AUGUSTO CHOC CHOY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO,LICEO CRISTIANO NATANAEL,LICEO,"LICEO CRISTIANO NATANAEL_6A._AVENIDA_""A""_2A-37,_ZONA_2_COLONIA_SANTA_TERESITA",CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0125-46,04-028,CHIMALTENANGO,CHIMALTENANGO,LICEO NUEVA GENERACION,1A. AVENIDA 4-52 ZONA 4,78392827,ISMAEL CRISTAL AJCET,LESLIE IVETTE SÁNCHEZ VÁSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO,LICEO NUEVA GENERACION,LICEO,LICEO NUEVA GENERACION_1A._AVENIDA_4-52_ZONA_4,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0128-46,04-028,CHIMALTENANGO,CHIMALTENANGO,LICEO NUEVA GENERACION,1A. AVENIDA 4-52 ZONA 4,FORMATO INCORRECTO: 783928,ISMAEL CRISTAL AJCET,LESLIE IVETTE SÁNCHEZ VÁSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO,LICEO NUEVA GENERACION,LICEO,LICEO NUEVA GENERACION_1A._AVENIDA_4-52_ZONA_4,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
04-01-0129-46,04-020,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO EVANGÉLICO AMÉRICA LATINA,6A. AVENIDA 3-48 ZONA 5,77282600,MARILENA HERNÁNDEZ CABRERA,AXEL EDUARDO ESTRADA CHÁVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO,INSTITUTO EVANGÉLICO AMÉRICA LATINA,INSTITUTO,INSTITUTO EVANGÉLICO AMÉRICA LATINA_6A._AVENIDA_3-48_ZONA_5,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
04-01-0134-46,04-003,CHIMALTENANGO,CHIMALTENANGO,CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO C.E.T.A.CH.,8A. AVENIDA 3-59 ZONA 2,77741100,EDNA NOHELIA PÉREZ TOJ DE LÓPEZ,JOSÉ EDWIN VILLARREAL AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO,CENTRO ESTUDIOS TECNICOS AVANZADOS CHIMALTENANGO C.E.T.A.CH.,CENTRO,CENTRO ESTUDIOS TECNICOS AVANZADOS CHIMALTENANGO C.E.T.A.CH._8A._AVENIDA_3-59_ZONA_2,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0139-46,04-001,CHIMALTENANGO,CHIMALTENANGO,COLEGIO BLESS,1A. CALLE 9-307 ZONA 4,78739432,ABIMAEL ACUTA ABAJ,MARIO RAUL DE LA CRUZ ELÍAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO,COLEGIO BLESS,COLEGIO,COLEGIO BLESS_1A._CALLE_9-307_ZONA_4,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0141-46,04-001,CHIMALTENANGO,CHIMALTENANGO,COLEGIO BLESS,1A. CALLE 9-307 ZONA 4,79649696,ABIMAEL ACUTA ABAJ,MARIO RAUL DE LA CRUZ ELÍAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO,COLEGIO BLESS,COLEGIO,COLEGIO BLESS_1A._CALLE_9-307_ZONA_4,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
04-01-0142-46,04-001,CHIMALTENANGO,CHIMALTENANGO,COLEGIO BLESS,1A. CALLE 9-307 ZONA 4,79649696,ABIMAEL ACUTA ABAJ,MARIO RAUL DE LA CRUZ ELÍAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO,COLEGIO BLESS,COLEGIO,COLEGIO BLESS_1A._CALLE_9-307_ZONA_4,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0144-46,04-027,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO MIXTO TECNÓLOGICO CENTRAL CIUDAD DE LOS ESCUDOS,2A. CALLE 2-45 ZONA 4,78494236,ISMAEL CRISTAL AJCET,MIGUEL ANGEL TARTON TOJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO,INSTITUTO TECNÓLOGICO CENTRAL CIUDAD LOS ESCUDOS,INSTITUTO,INSTITUTO TECNÓLOGICO CENTRAL CIUDAD LOS ESCUDOS_2A._CALLE_2-45_ZONA_4,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0145-46,04-027,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO MIXTO TECNOLÓGICO CENTRAL CIUDAD DE LOS ESCUDOS,2A. CALLE 2-45 ZONA 4,78494236,ISMAEL CRISTAL AJCET,MIGUEL ANGEL TARTON TOJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO,INSTITUTO TECNOLÓGICO CENTRAL CIUDAD LOS ESCUDOS,INSTITUTO,INSTITUTO TECNOLÓGICO CENTRAL CIUDAD LOS ESCUDOS_2A._CALLE_2-45_ZONA_4,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0147-46,04-002,CHIMALTENANGO,CHIMALTENANGO,CENTRO DE ESTUDIOS INTEGRADOS CEI,"1A. CALLE PASAJE 6-106 CASA ""I"", ALDEA BUENA VISTA, ZONA 8",55749641,EDNA NOHELIA PÉREZ TOJ DE LÓPEZ,ALEJANDRO ISRAEL RIVAS RAMIREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO,CENTRO ESTUDIOS INTEGRADOS CEI,CENTRO,"CENTRO ESTUDIOS INTEGRADOS CEI_1A._CALLE_PASAJE_6-106_CASA_""I"",_ALDEA_BUENA_VISTA,_ZONA_8",CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0152-46,04-002,CHIMALTENANGO,CHIMALTENANGO,CENTRO DE ESTUDIOS TÉCNICOS Y AVANZADOS DE CHIMALTENANGO NO. 2 (C E T A CH NO 2),3A. CALLE 6-125 ZONA 4,78739582,EDNA NOHELIA PÉREZ TOJ DE LÓPEZ,BERTHA MARIA QUIROA GARNICA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO,CENTRO ESTUDIOS TÉCNICOS AVANZADOS CHIMALTENANGO NO. 2 (C E T A CH NO 2),CENTRO,CENTRO ESTUDIOS TÉCNICOS AVANZADOS CHIMALTENANGO NO. 2 (C E T A CH NO 2)_3A._CALLE_6-125_ZONA_4,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
04-01-0161-46,04-028,CHIMALTENANGO,CHIMALTENANGO,LICEO NUEVA GENERACION,1A. AVENIDA 4-52 ZONA 4,78392827,ISMAEL CRISTAL AJCET,LESLIE IVETTE SÁNCHEZ VÁSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO,LICEO NUEVA GENERACION,LICEO,LICEO NUEVA GENERACION_1A._AVENIDA_4-52_ZONA_4,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0162-46,04-027,CHIMALTENANGO,CHIMALTENANGO,LICEO INTEGRAL CIENTÍFICO EN COMPUTACION,4A. AVENIDA 5-80 ZONA 2,78394756,ISMAEL CRISTAL AJCET,JOSÉ ALBERTO TAGUAL CHAVAC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO,LICEO INTEGRAL CIENTIFICO EN COMPUTACION,LICEO,LICEO INTEGRAL CIENTIFICO EN COMPUTACION_4A._AVENIDA_5-80_ZONA_2,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0165-46,04-001,CHIMALTENANGO,CHIMALTENANGO,LICEO CRISTIANO HISPANOAMERICANO,3A. AVENIDA 1-64 ZONA 2,78395647,ABIMAEL ACUTA ABAJ,VIVIAN PAOLA XICAY SUY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO,LICEO CRISTIANO HISPANOAMERICANO,LICEO,LICEO CRISTIANO HISPANOAMERICANO_3A._AVENIDA_1-64_ZONA_2,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0167-46,04-001,CHIMALTENANGO,CHIMALTENANGO,LICEO CRISTIANO HISPANOAMERICANO,3A. AVENIDA 1-64 ZONA 2,78395647,ABIMAEL ACUTA ABAJ,VIVIAN PAOLA XICAY SUY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO,LICEO CRISTIANO HISPANOAMERICANO,LICEO,LICEO CRISTIANO HISPANOAMERICANO_3A._AVENIDA_1-64_ZONA_2,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0171-46,04-028,CHIMALTENANGO,CHIMALTENANGO,LICEO NUEVA GENERACION,1A. AVENIDA 4-52 ZONA 4,78392827,ISMAEL CRISTAL AJCET,LESLIE IVETTE SÁNCHEZ VÁSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO,LICEO NUEVA GENERACION,LICEO,LICEO NUEVA GENERACION_1A._AVENIDA_4-52_ZONA_4,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
04-01-0175-46,04-028,CHIMALTENANGO,CHIMALTENANGO,COLEGIO SAGRADA ESPERANZA,"6A. CALLE 3-09 ZONA 1, QUINTAS LOS APOSENTOS I",57674925,ISMAEL CRISTAL AJCET,ANA MARÍA ARAGÓN PINEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO,COLEGIO SAGRADA ESPERANZA,COLEGIO,"COLEGIO SAGRADA ESPERANZA_6A._CALLE_3-09_ZONA_1,_QUINTAS_LOS_APOSENTOS_I",CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0181-46,04-027,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO MIXTO TECNOLÓGICO CENTRAL CIUDAD DE LOS ESCUDOS,2A. CALLE 2-45 ZONA 4,59143219,ISMAEL CRISTAL AJCET,MIGUEL ANGEL TARTON TOJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO,INSTITUTO TECNOLÓGICO CENTRAL CIUDAD LOS ESCUDOS,INSTITUTO,INSTITUTO TECNOLÓGICO CENTRAL CIUDAD LOS ESCUDOS_2A._CALLE_2-45_ZONA_4,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
04-01-0184-46,04-027,CHIMALTENANGO,CHIMALTENANGO,COLEGIO JOSÉ SIMEÓN CAÑAS Y VILLACORTA,4A. AVENIDA 2-95 ZONA 3,79393574,ISMAEL CRISTAL AJCET,IRMA ARACELI MENDOZA ALCÚ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO,COLEGIO JOSÉ SIMEÓN CAÑAS VILLACORTA,COLEGIO,COLEGIO JOSÉ SIMEÓN CAÑAS VILLACORTA_4A._AVENIDA_2-95_ZONA_3,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
04-01-0187-46,04-027,CHIMALTENANGO,CHIMALTENANGO,LICEO CIENTÍFICO TECNOLÓGICO EN-GADI,2A. CALLE 1-73 ZONA 2,78391176,ISMAEL CRISTAL AJCET,ELIAS ISRAEL LÓPEZ MIRANDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO,LICEO CIENTIFICO TECNOLOGICO EN-GADI,LICEO,LICEO CIENTIFICO TECNOLOGICO EN-GADI_2A._CALLE_1-73_ZONA_2,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0194-46,04-028,CHIMALTENANGO,CHIMALTENANGO,COLEGIO CRISTIANO VERBO CHIMALTENANGO,"3A. AVENIDA DE LAS FLORES 7-62 QUINTAS LOS APOSENTOS 1, ZONA 1",78396501,ISMAEL CRISTAL AJCET,ANABELLA MAZARIEGOS RIVADENEIRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO,COLEGIO CRISTIANO VERBO CHIMALTENANGO,COLEGIO,"COLEGIO CRISTIANO VERBO CHIMALTENANGO_3A._AVENIDA_DE_LAS_FLORES_7-62_QUINTAS_LOS_APOSENTOS_1,_ZONA_1",CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0195-46,04-001,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO CHIMALTECO DE EDUCACIÓN INTEGRAL,5A. CALLE 3-60 ZONA 3,78392713,ABIMAEL ACUTA ABAJ,WENDY ARACELY MULUL ANDRES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO,INSTITUTO CHIMALTECO EDUCACIÓN INTEGRAL,INSTITUTO,INSTITUTO CHIMALTECO EDUCACIÓN INTEGRAL_5A._CALLE_3-60_ZONA_3,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0199-46,04-003,CHIMALTENANGO,CHIMALTENANGO,CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO C.E.T.A.CH.,8A. AVENIDA 3-59 ZONA 2,77741100,EDNA NOHELIA PÉREZ TOJ DE LÓPEZ,JOSÉ EDWIN VILLARREAL AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO,CENTRO ESTUDIOS TECNICOS AVANZADOS CHIMALTENANGO C.E.T.A.CH.,CENTRO,CENTRO ESTUDIOS TECNICOS AVANZADOS CHIMALTENANGO C.E.T.A.CH._8A._AVENIDA_3-59_ZONA_2,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
04-01-0203-46,04-028,CHIMALTENANGO,CHIMALTENANGO,LICEO EN CIENCIA Y TECNOLOGÍA DE OCCIDENTE,6A. AVENIDA 8-94 ZONA 1,45097231,ISMAEL CRISTAL AJCET,SANDRA NOEMI ORTIZ ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO,LICEO EN CIENCIA TECNOLOGIA OCCIDENTE,LICEO,LICEO EN CIENCIA TECNOLOGIA OCCIDENTE_6A._AVENIDA_8-94_ZONA_1,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
