CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
03-01-0127-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO TECNOLÓGICO EMPRESARIAL,CALLE CHIPILAPA NO. 11,78326854,ZOILA ESTHELA JONFE OROZCO,JUAN JOSÉ CASTILLO REGUAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ,INSTITUTO TECNOLOGICO EMPRESARIAL,INSTITUTO,INSTITUTO TECNOLOGICO EMPRESARIAL_CALLE_CHIPILAPA_NO._11,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
03-01-0128-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO TECNOLÓGICO EMPRESARIAL,CALLE CHIPILAPA NO. 11,78326854,ZOILA ESTHELA JONFE OROZCO,JUAN JOSÉ CASTILLO REGUAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ,INSTITUTO TECNOLOGICO EMPRESARIAL,INSTITUTO,INSTITUTO TECNOLOGICO EMPRESARIAL_CALLE_CHIPILAPA_NO._11,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
03-01-0129-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO TECNOLÓGICO EMPRESARIAL,CALLE CHIPILAPA NO. 11,78326854,ZOILA ESTHELA JONFE OROZCO,LILIA ELIZABETH MORALES VELÁSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ,INSTITUTO TECNOLOGICO EMPRESARIAL,INSTITUTO,INSTITUTO TECNOLOGICO EMPRESARIAL_CALLE_CHIPILAPA_NO._11,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
03-01-0133-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO TECNOLÓGICO EMPRESARIAL,CALLE CHIPILAPA NO. 11,78326854,ZOILA ESTHELA JONFE OROZCO,JUAN JOSÉ CASTILLO REGUAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SACATEPÉQUEZ,INSTITUTO TECNOLOGICO EMPRESARIAL,INSTITUTO,INSTITUTO TECNOLOGICO EMPRESARIAL_CALLE_CHIPILAPA_NO._11,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
03-01-0139-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO SUPERIOR INTERNACIONAL JUAN PABLO II (LESI),CALLE ANCHA DE LOS HERREROS NO. 16,78324149,ZOILA ESTHELA JONFE OROZCO,JUAN ALBERTO MONROY GAYTAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ,LICEO SUPERIOR INTERNACIONAL JUAN PABLO II (LESI),LICEO,LICEO SUPERIOR INTERNACIONAL JUAN PABLO II (LESI)_CALLE_ANCHA_DE_LOS_HERREROS_NO._16,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
03-01-0141-46,03-009,SACATEPEQUEZ,ANTIGUA GUATEMALA,"INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA, JORNADA NOCTURNA",ALDEA SAN PEDRO LAS HUERTAS,54749861,AURA MARINA LORENZO SAGCHE,RICARDO PEREIRA SOLORZANO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SACATEPÉQUEZ,"INSTITUTO DIVERSIFICADA POR COOPERATIVA, JORNADA NOCTURNA",INSTITUTO,"INSTITUTO DIVERSIFICADA POR COOPERATIVA, JORNADA NOCTURNA_ALDEA_SAN_PEDRO_LAS_HUERTAS",CENTRAL,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
03-01-0147-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO TRIDENTINO,COLONIA SAN FRANCISCO NO.7,78322944,ZOILA ESTHELA JONFE OROZCO,LESLIE JANETH DE LEÓN JUÁREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ,COLEGIO TRIDENTINO,COLEGIO,COLEGIO TRIDENTINO_COLONIA_SAN_FRANCISCO_NO.7,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
03-01-0148-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO AMERICANO SUPERIOR,CALLE LOS NAZARENOS NO. 28,79372450,ZOILA ESTHELA JONFE OROZCO,JAIRO SAUL REYES BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ,COLEGIO AMERICANO SUPERIOR,COLEGIO,COLEGIO AMERICANO SUPERIOR_CALLE_LOS_NAZARENOS_NO._28,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
03-01-0153-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,CENTRO EDUCACIONAL VALLE COLONIAL,CALLE ANCHA DE LOS HERREROS NO. 59 INTERIOR,78329444,ZOILA ESTHELA JONFE OROZCO,EDGAR ADOLFO VALLE ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ,CENTRO EDUCACIONAL VALLE COLONIAL,CENTRO,CENTRO EDUCACIONAL VALLE COLONIAL_CALLE_ANCHA_DE_LOS_HERREROS_NO._59_INTERIOR,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
03-01-0154-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,CENTRO EDUCACIONAL VALLE COLONIAL,CALLE ANCHA DE LOS HERREROS  NO. 59 INTERIOR,78321483,ZOILA ESTHELA JONFE OROZCO,EDGAR ADOLFO VALLE ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ,CENTRO EDUCACIONAL VALLE COLONIAL,CENTRO,CENTRO EDUCACIONAL VALLE COLONIAL_CALLE_ANCHA_DE_LOS_HERREROS__NO._59_INTERIOR,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
03-01-0155-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,CENTRO EDUCACIONAL VALLE COLONIAL,CALLE ANCHA DE LOS HERREROS NO. 59 INTERIOR,78321483,ZOILA ESTHELA JONFE OROZCO,EDGAR ADOLFO VALLE ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ,CENTRO EDUCACIONAL VALLE COLONIAL,CENTRO,CENTRO EDUCACIONAL VALLE COLONIAL_CALLE_ANCHA_DE_LOS_HERREROS_NO._59_INTERIOR,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
03-01-0156-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO INDIGENA NUESTRA SEÑORA DEL SOCORRO,PLAZUELA DE BELEN,78320322,ZOILA ESTHELA JONFE OROZCO,MARÍA DEL CARMEN GÓMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SACATEPÉQUEZ,INSTITUTO INDIGENA NUESTRA SEÑORA DEL SOCORRO,INSTITUTO,INSTITUTO INDIGENA NUESTRA SEÑORA DEL SOCORRO_PLAZUELA_DE_BELEN,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
03-01-0172-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO MIXTO INTEGRAL SANTIAGO,LOTIFICACION EL COROZAL NO. 6-7 ALDEA SANTA ANA,78325208,ZOILA ESTHELA JONFE OROZCO,JOSÉ ANTONIO CARRASCOZA OCHAETA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ,COLEGIO INTEGRAL SANTIAGO,COLEGIO,COLEGIO INTEGRAL SANTIAGO_LOTIFICACION_EL_COROZAL_NO._6-7_ALDEA_SANTA_ANA,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
03-01-0178-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO SUPERIOR INTERNACIONAL JUAN PABLO II (LESI),CALLE ANCHA DE LOS HERREROS NO. 16,78324149,ZOILA ESTHELA JONFE OROZCO,JUAN ALBERTO MONROY GAYTAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ,LICEO SUPERIOR INTERNACIONAL JUAN PABLO II (LESI),LICEO,LICEO SUPERIOR INTERNACIONAL JUAN PABLO II (LESI)_CALLE_ANCHA_DE_LOS_HERREROS_NO._16,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
03-01-0179-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO MIXTO SAN FELIPE,CALLE AL PORTAL NO. 01 BARRIO SAN ANTONIO,43665653,ZOILA ESTHELA JONFE OROZCO,HECTOR GEOVANI VELASQUEZ HERNÁNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ,COLEGIO SAN FELIPE,COLEGIO,COLEGIO SAN FELIPE_CALLE_AL_PORTAL_NO._01_BARRIO_SAN_ANTONIO,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
03-01-0182-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO POLITECNICO PEDAGÓGICO ANTIGUEÑO,BARRIO SAN LUQUITAS NO. 29,79370154,ZOILA ESTHELA JONFE OROZCO,CLAUDIA MIRELLA LOPEZ HURTARTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ,LICEO POLITECNICO PEDAGOGICO ANTIGUEÑO,LICEO,LICEO POLITECNICO PEDAGOGICO ANTIGUEÑO_BARRIO_SAN_LUQUITAS_NO._29,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
03-01-0187-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO ROSALES,KILÓMETRO. 46.3 CARRETERA A CIUDAD VIEJA,77569111,ZOILA ESTHELA JONFE OROZCO,MONICA JUDITH DE LEON CHAVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ,LICEO ROSALES,LICEO,LICEO ROSALES_KILÓMETRO._46.3_CARRETERA_A_CIUDAD_VIEJA,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
03-01-0189-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO INNOVACION EDUCATIVA,CALLE DE LA AZOTEA NO. 23,78325547,ZOILA ESTHELA JONFE OROZCO,IRMA JANNETTE CUÉLLAR NÁJERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ,COLEGIO INNOVACION EDUCATIVA,COLEGIO,COLEGIO INNOVACION EDUCATIVA_CALLE_DE_LA_AZOTEA_NO._23,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
03-01-0192-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO POLITECNICO PEDAGÓGICO ANTIGÜEÑO,BARRIO SAN LUQUITAS NO. 29,77954936,ZOILA ESTHELA JONFE OROZCO,CLAUDIA MIRELLA LOPEZ HURTARTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ,LICEO POLITECNICO PEDAGOGICO ANTIGÜEÑO,LICEO,LICEO POLITECNICO PEDAGOGICO ANTIGÜEÑO_BARRIO_SAN_LUQUITAS_NO._29,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
03-01-0194-46,03-016,SACATEPEQUEZ,ANTIGUA GUATEMALA,-CEEX- ESCUELA DE CAFICULTURA ANTIGUA COFEE,HACIENDA FINCA CARMONA ALDEA SAN JUAN DEL OBISPO,42176394,OSCAR OSWALDO SON CAMEZ,MARVIN EDUARDO GONZÁLEZ CARCUZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SACATEPÉQUEZ,-CEEX- CAFICULTURA ANTIGUA COFEE,ESCUELA,-CEEX- CAFICULTURA ANTIGUA COFEE_HACIENDA_FINCA_CARMONA_ALDEA_SAN_JUAN_DEL_OBISPO,CENTRAL,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
03-01-0199-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO DR. JUAN JOSE AREVALO BERMEJO,BARRIO SAN LUQUITAS NO. 29,78429152,ZOILA ESTHELA JONFE OROZCO,HILTON SOEL PÉREZ ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SACATEPÉQUEZ,COLEGIO DR. JUAN JOSE AREVALO BERMEJO,COLEGIO,COLEGIO DR. JUAN JOSE AREVALO BERMEJO_BARRIO_SAN_LUQUITAS_NO._29,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
03-01-0203-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO ANTIGUA VERDE,CALLE DEL PORTAL LOTE 11,78323445,ZOILA ESTHELA JONFE OROZCO,CLAUDIA MARÍA LÓPEZ LARIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ,COLEGIO ANTIGUA VERDE,COLEGIO,COLEGIO ANTIGUA VERDE_CALLE_DEL_PORTAL_LOTE_11,CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
03-01-0210-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO ANTIGUA,"CALLE DEL HERMANO PEDRO FINAL PRIMAVERA ENTRADA DE SANTA ANA NO. 29, ALDEA SANTA ANA",78326275,ZOILA ESTHELA JONFE OROZCO,JOSÉ SALOMÓN RODRÍGUEZ ROGEL,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ,COLEGIO ANTIGUA,COLEGIO,"COLEGIO ANTIGUA_CALLE_DEL_HERMANO_PEDRO_FINAL_PRIMAVERA_ENTRADA_DE_SANTA_ANA_NO._29,_ALDEA_SANTA_ANA",CENTRAL,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
03-01-0219-46,03-016,SACATEPEQUEZ,ANTIGUA GUATEMALA,"PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA, PRONEA",6TA. AVENIDA NORTE NO. 80,79311313,OSCAR OSWALDO SON CAMEZ,IVONE ELIZABETH NAVAS BARRIOS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,SACATEPÉQUEZ,"PROGRAMA NACIONAL ALTERNATIVA, PRONEA",OTRO,"PROGRAMA NACIONAL ALTERNATIVA, PRONEA_6TA._AVENIDA_NORTE_NO._80",CENTRAL,OFICIAL_MONOLINGUE_A_DISTANCIA
03-01-0220-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO MUNICIPAL DE EDUCACIÓN BASICA,"1A. AVENIDA 3ER. CANTON FINAL, ALDEA SAN PEDRO LAS HUERTAS",78739308,ZOILA ESTHELA JONFE OROZCO,LIDIA SALEM OJER TOLEDO,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SACATEPÉQUEZ,INSTITUTO MUNICIPAL BASICA,INSTITUTO,"INSTITUTO MUNICIPAL BASICA_1A._AVENIDA_3ER._CANTON_FINAL,_ALDEA_SAN_PEDRO_LAS_HUERTAS",CENTRAL,MUNICIPAL_MONOLINGUE_DIARIO(REGULAR)
03-01-0233-46,03-016,SACATEPEQUEZ,ANTIGUA GUATEMALA,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- DEPARTAMENTAL,6A. AVENIDA NORTE NO. 80,30648947,OSCAR OSWALDO SON CAMEZ,ANA ISABEL SANCHEZ CATAVI,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,SACATEPÉQUEZ,CENTRO EXTRAESCOLAR -CEEX- DEPARTAMENTAL,CENTRO,CENTRO EXTRAESCOLAR -CEEX- DEPARTAMENTAL_6A._AVENIDA_NORTE_NO._80,CENTRAL,OFICIAL_MONOLINGUE_SEMIPRESENCIAL
03-01-0245-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO SISTEMA EDUCATIVO LATINOAMERICANO SEL,CALLE ANCHA DE LOS HERREROS NO. 56 CASA VICTORIA,43148686,ZOILA ESTHELA JONFE OROZCO,SAMUEL EDUARDO SANTOS BARREONDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ,COLEGIO SISTEMA EDUCATIVO LATINOAMERICANO SEL,COLEGIO,COLEGIO SISTEMA EDUCATIVO LATINOAMERICANO SEL_CALLE_ANCHA_DE_LOS_HERREROS_NO._56_CASA_VICTORIA,CENTRAL,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
03-01-0246-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,INSTITUTO TECNOLÓGICO EMPRESARIAL,CALLE CHIPILAPA NO.11,78326854,ZOILA ESTHELA JONFE OROZCO,LILIA ELIZABETH MORALES VELÁSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ,INSTITUTO TECNOLOGICO EMPRESARIAL,INSTITUTO,INSTITUTO TECNOLOGICO EMPRESARIAL_CALLE_CHIPILAPA_NO.11,CENTRAL,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
03-01-0251-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,LICEO POLITECNICO PEDAGÓGICO ANTIGUEÑO,BARRIO SAN LUQUITAS NO. 29,55641214,ZOILA ESTHELA JONFE OROZCO,CLAUDIA MIRELLA LOPEZ HURTARTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ,LICEO POLITECNICO PEDAGOGICO ANTIGUEÑO,LICEO,LICEO POLITECNICO PEDAGOGICO ANTIGUEÑO_BARRIO_SAN_LUQUITAS_NO._29,CENTRAL,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
03-01-0253-46,03-002,SACATEPEQUEZ,ANTIGUA GUATEMALA,COLEGIO DR. JUAN JOSE AREVALO BERMEJO,BARRIO SAN LUQUITAS NO. 29 03/01/2023,78429153,ZOILA ESTHELA JONFE OROZCO,HILTON SOEL PÉREZ ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SACATEPÉQUEZ,COLEGIO DR. JUAN JOSE AREVALO BERMEJO,COLEGIO,COLEGIO DR. JUAN JOSE AREVALO BERMEJO_BARRIO_SAN_LUQUITAS_NO._29_03/01/2023,CENTRAL,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
