CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
11-01-0127-46,11-004,RETALHULEU,RETALHULEU,INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS DE RETALHULEU,5A. AVENIDA 6-49 ZONA 1,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,MIGUEL ANGEL PISQUIY QUIXTAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,INSTITUTO IBEROAMERICANO ESTUDIOS AVANZADOS RETALHULEU,INSTITUTO,INSTITUTO IBEROAMERICANO ESTUDIOS AVANZADOS RETALHULEU_5A._AVENIDA_6-49_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
11-01-0133-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO IDEAS,"9A. AVENIDA A, 2-05 RESIDENCIALES ANA LUCIA, ZONA 4",77137710,MIGUEL ANGEL ARMAS ROCHA,ABRAHAM ISAÍAS VELÁSQUEZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,COLEGIO IDEAS,COLEGIO,"COLEGIO IDEAS_9A._AVENIDA_A,_2-05_RESIDENCIALES_ANA_LUCIA,_ZONA_4",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
11-01-0137-46,11-017,RETALHULEU,RETALHULEU,INSTITUTO PRIVADO MIXTO POETA EDUARDO ORELLANA MATTA,"LOTIFICACION PERU, ZONA 4",09318240,MIGUEL ANGEL ARMAS ROCHA,SILVIA RODRÍGUEZ CAYAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,INSTITUTO POETA EDUARDO ORELLANA MATTA,INSTITUTO,"INSTITUTO POETA EDUARDO ORELLANA MATTA_LOTIFICACION_PERU,_ZONA_4",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
11-01-0140-46,11-017,RETALHULEU,RETALHULEU,INSTITUTO PRIVADO BÁSICO Y BACHILLERATO POR MADUREZ DESARROLLO INTEGRADOR,"3A. CALLE 6-49, ZONA 1",NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,LUIS ROBERTO ANGEL ALDANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,INSTITUTO BASICO BACHILLERATO POR MADUREZ DESARROLLO INTEGRADOR,INSTITUTO,"INSTITUTO BASICO BACHILLERATO POR MADUREZ DESARROLLO INTEGRADOR_3A._CALLE_6-49,_ZONA_1",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
11-01-0142-46,11-017,RETALHULEU,RETALHULEU,INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS DE RETALHULEU,5A. AVENIDA 6-49 ZONA 1,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,MIGUEL ANGEL PISQUIY QUIXTÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,INSTITUTO IBEROAMERICANO ESTUDIOS AVANZADOS RETALHULEU,INSTITUTO,INSTITUTO IBEROAMERICANO ESTUDIOS AVANZADOS RETALHULEU_5A._AVENIDA_6-49_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
11-01-0153-46,11-004,RETALHULEU,RETALHULEU,COLEGIO EVANGELICO MIXTO SINAI,"5A. CALLE, INGRESO A LA COLONIA EL PEDREGAL I, ZONA 6",77151890,MIGUEL ANGEL ARMAS ROCHA,LORENA AMANDA PASTOR BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,COLEGIO EVANGELICO SINAI,COLEGIO,"COLEGIO EVANGELICO SINAI_5A._CALLE,_INGRESO_A_LA_COLONIA_EL_PEDREGAL_I,_ZONA_6",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
11-01-0155-46,11-004,RETALHULEU,RETALHULEU,COLEGIO EVANGELICO MIXTO SINAI,"5A. CALLE, INGRESO A LA COLONIA EL PEDREGAL I, ZONA 6",77151890,MIGUEL ANGEL ARMAS ROCHA,LORENA AMANDA PASTOR BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU,COLEGIO EVANGELICO SINAI,COLEGIO,"COLEGIO EVANGELICO SINAI_5A._CALLE,_INGRESO_A_LA_COLONIA_EL_PEDREGAL_I,_ZONA_6",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
11-01-0159-46,11-016,RETALHULEU,RETALHULEU,INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS DE RETALHULEU,5A. AVENIDA 6-49 ZONA 1,NO DISPONIBLE,MARIO RENE RIVERA ARGUETA,MIGUEL ANGEL PISQUY QUIXTAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,RETALHULEU,INSTITUTO IBEROAMERICANO ESTUDIOS AVANZADOS RETALHULEU,INSTITUTO,INSTITUTO IBEROAMERICANO ESTUDIOS AVANZADOS RETALHULEU_5A._AVENIDA_6-49_ZONA_1,SUR,PRIVADO_MONOLINGUE_A_DISTANCIA
11-01-0164-46,11-004,RETALHULEU,RETALHULEU,COLEGIO LICEO DEL SUR BILINGUE LISBI,11 CALLE 5-01 ZONA 2,77171340,MIGUEL ANGEL ARMAS ROCHA,ERICA ILIANA CASTILLO RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,COLEGIO LICEO DEL SUR BILINGUE LISBI,COLEGIO,COLEGIO LICEO DEL SUR BILINGUE LISBI_11_CALLE_5-01_ZONA_2,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
11-01-0167-46,11-017,RETALHULEU,RETALHULEU,COLEGIO PARTICULAR MIXTO PAULO COELHO,"7A. CALLE 4-84, ZONA 1",72836480,MIGUEL ANGEL ARMAS ROCHA,EVELYN MARIVEL PÉREZ ENRÍQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,COLEGIO PARTICULAR PAULO COELHO,COLEGIO,"COLEGIO PARTICULAR PAULO COELHO_7A._CALLE_4-84,_ZONA_1",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
11-01-0168-46,11-004,RETALHULEU,RETALHULEU,COLEGIO TECNOLÓGICO CABALLO BLANCO,ALDEA CABALLO BLANCO,54261370,MIGUEL ANGEL ARMAS ROCHA,EDGAR STUARDO RIVERA CANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,COLEGIO TECNOLOGICO CABALLO BLANCO,COLEGIO,COLEGIO TECNOLOGICO CABALLO BLANCO_ALDEA_CABALLO_BLANCO,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
11-01-0170-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO CENTROAMERICANO,"5A. CALLE 5-05, ZONA 6",77136570,MIGUEL ANGEL ARMAS ROCHA,NORMA KARINA YEÉ OLIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,COLEGIO CENTROAMERICANO,COLEGIO,"COLEGIO CENTROAMERICANO_5A._CALLE_5-05,_ZONA_6",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
11-01-0171-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO CENTROAMERICANO,"5A. CALLE 5-05, ZONA 6",77136570,MIGUEL ANGEL ARMAS ROCHA,NORMA KARINA YEÉ OLIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,COLEGIO CENTROAMERICANO,COLEGIO,"COLEGIO CENTROAMERICANO_5A._CALLE_5-05,_ZONA_6",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
11-01-0188-46,11-017,RETALHULEU,RETALHULEU,COLEGIO CRISTIANO INTEGRAL ISRAEL,"1A. CALLE 8-90, CANTON TABLEROS, ZONA 5",22654850,MIGUEL ANGEL ARMAS ROCHA,HIOVANY ALEJANDRO ALVAREZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,COLEGIO CRISTIANO INTEGRAL ISRAEL,COLEGIO,"COLEGIO CRISTIANO INTEGRAL ISRAEL_1A._CALLE_8-90,_CANTON_TABLEROS,_ZONA_5",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
11-01-0193-46,11-004,RETALHULEU,RETALHULEU,COLEGIO PARTICULAR MIXTO PAULO COELHO,5A. AVENIDA 7-55 ZONA 1,72836480,MIGUEL ANGEL ARMAS ROCHA,LINDA JASMÍN LÓPEZ AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,COLEGIO PARTICULAR PAULO COELHO,COLEGIO,COLEGIO PARTICULAR PAULO COELHO_5A._AVENIDA_7-55_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
11-01-0199-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO LICEO RETALTECO,3A. AVENIDA 6-49 ZONA 1,77105800,MIGUEL ANGEL ARMAS ROCHA,JORGE FELIX VÁSQUEZ ORDOÑEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,COLEGIO LICEO RETALTECO,COLEGIO,COLEGIO LICEO RETALTECO_3A._AVENIDA_6-49_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
11-01-0201-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO RETALHULEU,6A. AVENIDA 3-40 ZONA 1,77100860,MIGUEL ANGEL ARMAS ROCHA,SALVADOR LIMA GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,COLEGIO RETALHULEU,COLEGIO,COLEGIO RETALHULEU_6A._AVENIDA_3-40_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
11-01-0206-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO LUIS CARDONA Y ARAGON,"4A. AVENIDA 8-03, ZONA 1",22072570,MIGUEL ANGEL ARMAS ROCHA,ANGEL IGNACIO VASQUEZ GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,COLEGIO LUIS CARDONA ARAGON,COLEGIO,"COLEGIO LUIS CARDONA ARAGON_4A._AVENIDA_8-03,_ZONA_1",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
11-01-0212-46,11-004,RETALHULEU,RETALHULEU,COLEGIO TECNOLÓGICO BLAISE PASCAL,2A CALLE 5-80 ZONA 1,77147470,MIGUEL ANGEL ARMAS ROCHA,YÉNIFFER ANALY MAKEPEACE RUIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,COLEGIO TECNOLOGICO BLAISE PASCAL,COLEGIO,COLEGIO TECNOLOGICO BLAISE PASCAL_2A_CALLE_5-80_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
11-01-0215-46,11-004,RETALHULEU,RETALHULEU,CENTRO EDUCATIVO NUESTRO MUNDO,"7A. CALLE 8-72, ZONA 1",77107730,MIGUEL ANGEL ARMAS ROCHA,LIGIA MARÍA CONCEPCIÓN ALVAREZ MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,CENTRO EDUCATIVO NUESTRO MUNDO,CENTRO,"CENTRO EDUCATIVO NUESTRO MUNDO_7A._CALLE_8-72,_ZONA_1",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
11-01-0218-46,11-004,RETALHULEU,RETALHULEU,CENTRO EDUCATIVO RETALTECO DE FORMACIÓN INTEGRAL,8VA. AVENIDA 8-01 ZONA 1,98423850,MIGUEL ANGEL ARMAS ROCHA,JORGE LUIS DÍAZ DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,CENTRO EDUCATIVO RETALTECO FORMACIÓN INTEGRAL,CENTRO,CENTRO EDUCATIVO RETALTECO FORMACIÓN INTEGRAL_8VA._AVENIDA_8-01_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
11-01-0223-46,11-004,RETALHULEU,RETALHULEU,COLEGIO MIXTO IDEAS,"9A. AVENIDA ""A"" ANA LUCIA ZONA 4, RETALHULEU",77137710,MIGUEL ANGEL ARMAS ROCHA,SALVADOR LIMA GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU,COLEGIO IDEAS,COLEGIO,"COLEGIO IDEAS_9A._AVENIDA_""A""_ANA_LUCIA_ZONA_4,_RETALHULEU",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
11-01-0225-46,11-004,RETALHULEU,RETALHULEU,INSTITUTO PRIVADO MIXTO EDUARDO ORELLANA MATTA,LOTIFICACION PERU ZONA 4,09318240,MIGUEL ANGEL ARMAS ROCHA,SILVIA RODRÍGUEZ CAYAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU,INSTITUTO EDUARDO ORELLANA MATTA,INSTITUTO,INSTITUTO EDUARDO ORELLANA MATTA_LOTIFICACION_PERU_ZONA_4,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
11-01-0226-46,11-004,RETALHULEU,RETALHULEU,INSTITUTO PRIVADO MIXTO EDUARDO ORELLANA MATTA,LOTIFICACION PERU ZONA 4,47918620,MIGUEL ANGEL ARMAS ROCHA,SILVIA RODRÍGUEZ CAYAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,INSTITUTO EDUARDO ORELLANA MATTA,INSTITUTO,INSTITUTO EDUARDO ORELLANA MATTA_LOTIFICACION_PERU_ZONA_4,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
11-01-0230-46,11-004,RETALHULEU,RETALHULEU,INSTITUTO PRIVADO MIXTO EDUARDO ORELLANA MATTA,15A. CALLE LOTIFICACION PERU ZONA 4,77163930,MIGUEL ANGEL ARMAS ROCHA,SILVIA RODRIGUEZ CAYAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),RETALHULEU,INSTITUTO EDUARDO ORELLANA MATTA,INSTITUTO,INSTITUTO EDUARDO ORELLANA MATTA_15A._CALLE_LOTIFICACION_PERU_ZONA_4,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
11-01-0232-46,11-004,RETALHULEU,RETALHULEU,COLEGIO MIXTO LICEO RETALTECO,3A. AVENIDA 6-49 ZONA 1,77105800,MIGUEL ANGEL ARMAS ROCHA,JORGE VICTORIO VÁSQUEZ GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU,COLEGIO LICEO RETALTECO,COLEGIO,COLEGIO LICEO RETALTECO_3A._AVENIDA_6-49_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
11-01-0237-46,11-017,RETALHULEU,RETALHULEU,LICEO TECNOLÓGICO JAVIER MARTINEZ,"7A. CALLE, 2-54, ZONA 1 RETALHULEU",40779930,MIGUEL ANGEL ARMAS ROCHA,EBER NEÍM CIFUENTES GRAMAJO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,LICEO TECNOLÓGICO JAVIER MARTINEZ,LICEO,"LICEO TECNOLÓGICO JAVIER MARTINEZ_7A._CALLE,_2-54,_ZONA_1_RETALHULEU",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
11-01-0240-46,11-017,RETALHULEU,RETALHULEU,COLEGIO TECNOLÓGICO CABALLO BLANCO,"AREA URBANA, ALDEA CABALLO BLANCO RETALHULEU",13497400,MIGUEL ANGEL ARMAS ROCHA,LOURDES YANIRA RAMOS MOLINA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,COLEGIO TECNOLÓGICO CABALLO BLANCO,COLEGIO,"COLEGIO TECNOLÓGICO CABALLO BLANCO_AREA_URBANA,_ALDEA_CABALLO_BLANCO_RETALHULEU",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
11-01-0242-46,11-004,RETALHULEU,RETALHULEU,INSTITUTO DE EDUCACIÓN ARTÍSTICA DEL SUR IDEAS,"9A. AVENIDA A 2-05, RESIDENCIALES ANA LUCIA, ZONA 4 RETALHULEU",77137710,MIGUEL ANGEL ARMAS ROCHA,ABRAHAM ISAÍAS VELÁSQUEZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU,INSTITUTO EDUCACIÓN ARTÍSTICA DEL SUR IDEAS,INSTITUTO,"INSTITUTO EDUCACIÓN ARTÍSTICA DEL SUR IDEAS_9A._AVENIDA_A_2-05,_RESIDENCIALES_ANA_LUCIA,_ZONA_4_RETALHULEU",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
11-01-0249-46,11-017,RETALHULEU,RETALHULEU,CENTRO EDUCATIVO RETALTECO DE FORMACIÓN Y CAPACITACIÓN DON BOSCO,4A. AVENIDA 3-03 ZONA 1,27124190,MIGUEL ANGEL ARMAS ROCHA,WAGNER EMILIO LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU,CENTRO EDUCATIVO RETALTECO FORMACIÓN CAPACITACIÓN DON BOSCO,CENTRO,CENTRO EDUCATIVO RETALTECO FORMACIÓN CAPACITACIÓN DON BOSCO_4A._AVENIDA_3-03_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
