CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
22-01-0270-46,22-003,JUTIAPA,JUTIAPA,COLEGIO EL BOSQUE,ALDEA EL CHILTEPE,84422770,REMBERTO RECINOS SARCEÑO,INGRID CAROL JUAREZ DOMINGUEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,COLEGIO EL BOSQUE,COLEGIO,COLEGIO EL BOSQUE_ALDEA_EL_CHILTEPE,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0275-46,22-001,JUTIAPA,JUTIAPA,INSTITUTO TECNOLÓGICO BILINGUE,9A. AVE. 7-59 ZONA 1,84423380,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,OSIEL DIONICIO VIVAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,INSTITUTO TECNOLOGICO BILINGUE,INSTITUTO,INSTITUTO TECNOLOGICO BILINGUE_9A._AVE._7-59_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0277-46,22-003,JUTIAPA,JUTIAPA,INSTITUTO TECNOLÓGICO DE COMPUTACION DE ORIENTE ITCO,"8VA. CALLE 4-42 ZONA 1, BARRIO LATINO",82480450,REMBERTO RECINOS SARCEÑO,JONATHAN GABRIEL AZMITIA GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,INSTITUTO TECNOLOGICO COMPUTACION ORIENTE ITCO,INSTITUTO,"INSTITUTO TECNOLOGICO COMPUTACION ORIENTE ITCO_8VA._CALLE_4-42_ZONA_1,_BARRIO_LATINO",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0282-46,22-003,JUTIAPA,JUTIAPA,COLEGIO PARTICULAR MIXTO GENESIS,"8A. AVENIDA 7-33 ZONA 3, BARRIO EL CHAPARRON",84461780,REMBERTO RECINOS SARCEÑO,ALBA YESENIA ALARCON HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,COLEGIO PARTICULAR GENESIS,COLEGIO,"COLEGIO PARTICULAR GENESIS_8A._AVENIDA_7-33_ZONA_3,_BARRIO_EL_CHAPARRON",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0295-46,22-013,JUTIAPA,JUTIAPA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,"COMPLEJO EDUCATIVO, BARRIO EL CONDOR.",84362030,RONY ESMELTZER RAMOS QUIÑONEZ,MARTA LUISA BONILLA GARCÍA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA,INSTITUTO,"INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA_COMPLEJO_EDUCATIVO,_BARRIO_EL_CONDOR.",ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
22-01-0298-46,22-005,JUTIAPA,JUTIAPA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,"ALDEA LOS ANONOS, CANTON VALENCIA",77047400,EDGAR ARNULFO GONZALEZ GUDIEL,FREDY ESTUARDO SICÁ CUYUCH,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA,INSTITUTO,"INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA_ALDEA_LOS_ANONOS,_CANTON_VALENCIA",ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
22-01-0300-46,22-037,JUTIAPA,JUTIAPA,COLEGIO PARA TRABAJADORES PROF. CARLOS ARMANDO CÁMBARA GARCÍA,"ENTRADA AL COMPLEJO EDUCATIVO, 0-16 ZONA 3",82514490,SANDRA NINNETH BONILLA ARCHILA,EDGAR ARNULFO GONZÁLEZ GUDIEL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,COLEGIO PARA TRABAJADORES PROF. CARLOS ARMANDO CÁMBARA GARCÍA,COLEGIO,"COLEGIO PARA TRABAJADORES PROF. CARLOS ARMANDO CÁMBARA GARCÍA_ENTRADA_AL_COMPLEJO_EDUCATIVO,_0-16_ZONA_3",ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
22-01-0302-46,22-001,JUTIAPA,JUTIAPA,INSTITUTO TÉCNICO PARTICULAR DE DIVERSIFICADO -INTECPADI-,5TA. CALLE 5-43 ZONA 1,84422960,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,RONI ERNESTO RECINOS ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,INSTITUTO TÉCNICO PARTICULAR DIVERSIFICADO -INTECPADI-,INSTITUTO,INSTITUTO TÉCNICO PARTICULAR DIVERSIFICADO -INTECPADI-_5TA._CALLE_5-43_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0304-46,22-003,JUTIAPA,JUTIAPA,COLEGIO NUEVOS HORIZONTES,"CASERÍO VILLA HERMOSA, CANTÓN POTRERO GRANDE",30140430,REMBERTO RECINOS SARCEÑO,ESTRELLITA NORICELDA RAMÍREZ CABRERA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,COLEGIO NUEVOS HORIZONTES,COLEGIO,"COLEGIO NUEVOS HORIZONTES_CASERÍO_VILLA_HERMOSA,_CANTÓN_POTRERO_GRANDE",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0305-46,22-013,JUTIAPA,JUTIAPA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,"COMPLEJO EDUCATIVO, BARRIO EL CONDOR",68632730,RONY ESMELTZER RAMOS QUIÑONEZ,JESSICA IVETH AVILA ARCHILA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA,INSTITUTO,"INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA_COMPLEJO_EDUCATIVO,_BARRIO_EL_CONDOR",ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
22-01-0306-46,22-001,JUTIAPA,JUTIAPA,CENTRO DE ESTUDIOS DIVERSIFICADOS -CED- JUTIAPA,ALDEA LAS CRUCITAS,15897570,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,ANA MARÍA SANDOVAL MORÁN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,CENTRO ESTUDIOS DIVERSIFICADOS -CED- JUTIAPA,CENTRO,CENTRO ESTUDIOS DIVERSIFICADOS -CED- JUTIAPA_ALDEA_LAS_CRUCITAS,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0310-46,22-003,JUTIAPA,JUTIAPA,LICEO EDUCATIVO INNOVADOR LEISAR,"7A. AVENIDA 5-24, BARRIO EL CHAPARRON, ZONA 3,",84410310,REMBERTO RECINOS SARCEÑO,REGNIER ANTONIO VELÁSQUEZ DONIS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,LICEO EDUCATIVO INNOVADOR LEISAR,LICEO,"LICEO EDUCATIVO INNOVADOR LEISAR_7A._AVENIDA_5-24,_BARRIO_EL_CHAPARRON,_ZONA_3,",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0312-46,22-037,JUTIAPA,JUTIAPA,LICEO EDUCATIVO INNOVADOR LEISAR,"7A. AVENIDA 5-24, BARRIO EL CHAPARRON, ZONA 3,",84410310,SANDRA NINNETH BONILLA ARCHILA,REGNIER ANTONIO VELÁSQUEZ DONIS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,LICEO EDUCATIVO INNOVADOR LEISAR,LICEO,"LICEO EDUCATIVO INNOVADOR LEISAR_7A._AVENIDA_5-24,_BARRIO_EL_CHAPARRON,_ZONA_3,",ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
22-01-0314-46,22-037,JUTIAPA,JUTIAPA,COLEGIO EL BOSQUE,ALDEA EL CHILTEPE,18751340,SANDRA NINNETH BONILLA ARCHILA,INGRID CAROL JUAREZ DOMINGUEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,COLEGIO EL BOSQUE,COLEGIO,COLEGIO EL BOSQUE_ALDEA_EL_CHILTEPE,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
22-01-0320-46,22-001,JUTIAPA,JUTIAPA,INSTITUTO TÉCNICO PARTICULAR DE DIVERSIFICADO -INTECPADI-,5TA. CALLE 5-43 ZONA 1,84422960,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,RONI ERNESTO RECINOS ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,INSTITUTO TECNICO PARTICULAR DIVERSIFICADO -INTECPADI-,INSTITUTO,INSTITUTO TECNICO PARTICULAR DIVERSIFICADO -INTECPADI-_5TA._CALLE_5-43_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0321-46,22-001,JUTIAPA,JUTIAPA,INSTITUTO TÉCNICO PARTICULAR DE DIVERSIFICADO -INTECPADI-,5TA. CALLE 5-43 ZONA 1,84422960,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,RONI ERNESTO RECINOS ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,INSTITUTO TECNICO PARTICULAR DIVERSIFICADO -INTECPADI-,INSTITUTO,INSTITUTO TECNICO PARTICULAR DIVERSIFICADO -INTECPADI-_5TA._CALLE_5-43_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0328-46,22-001,JUTIAPA,JUTIAPA,COLEGIO GUATEMALA,CALLEJON GARCIA GRANADOS 1-16 ZONA 1,55818400,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,EBA CANDELARIA LÉMUS RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,COLEGIO GUATEMALA,COLEGIO,COLEGIO GUATEMALA_CALLEJON_GARCIA_GRANADOS_1-16_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0329-46,22-013,JUTIAPA,JUTIAPA,LICEO ORIENTAL,"KILOMETRO 116 CARRETERA INTERAMERICANA, ALDEA CERRO GORDO",21981130,RONY ESMELTZER RAMOS QUIÑONEZ,ERIKA MARINA ORDOÑEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,LICEO ORIENTAL,LICEO,"LICEO ORIENTAL_KILOMETRO_116_CARRETERA_INTERAMERICANA,_ALDEA_CERRO_GORDO",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0334-46,22-003,JUTIAPA,JUTIAPA,ESCUELA EN CIENCIAS DE LA COMUNICACIÓN ECCO II,"6A. CALLE 11-29 ZONA 4 EN RESIDENCIALES SAN VICENTE, BARRIO EL CHAPARRON",84402280,REMBERTO RECINOS SARCEÑO,NANCY PAOLA MARTÍNEZ MEDRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,ESCUELA EN CIENCIAS LA COMUNICACIÓN ECCO II,ESCUELA,"ESCUELA EN CIENCIAS LA COMUNICACIÓN ECCO II_6A._CALLE_11-29_ZONA_4_EN_RESIDENCIALES_SAN_VICENTE,_BARRIO_EL_CHAPARRON",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0335-46,22-003,JUTIAPA,JUTIAPA,ESCUELA EN CIENCIAS DE LA COMUNICACIÓN ECCO II,"6A. CALLE 11-29 ZONA 4 EN RESIDENCIALES SAN VICENTE, BARRIO EL CHAPARRON",84402280,REMBERTO RECINOS SARCEÑO,NANCY PAOLA MARTÍNEZ MEDRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,ESCUELA EN CIENCIAS LA COMUNICACIÓN ECCO II,ESCUELA,"ESCUELA EN CIENCIAS LA COMUNICACIÓN ECCO II_6A._CALLE_11-29_ZONA_4_EN_RESIDENCIALES_SAN_VICENTE,_BARRIO_EL_CHAPARRON",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0336-46,22-003,JUTIAPA,JUTIAPA,COLEGIO PARTICULAR MIXTO GÉNESIS,"08 CALLE 7-33 ZONA 3, BARRIO EL CHAPARRON",84461780,REMBERTO RECINOS SARCEÑO,ALBA YESENIA ALARCON HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,COLEGIO PARTICULAR GÉNESIS,COLEGIO,"COLEGIO PARTICULAR GÉNESIS_08_CALLE_7-33_ZONA_3,_BARRIO_EL_CHAPARRON",ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
22-01-0337-46,22-024,JUTIAPA,JUTIAPA,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA,ALDEA CIUDAD PEDRO ALVARADO,41257880,CARLOS OBDULIO OROZCO REYES,CLAUDIA PATRICIA DAVILA RAMIREZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,INSTITUTO EDUCACIÓN DIVERSIFICADA POR COOPERATIVA,INSTITUTO,INSTITUTO EDUCACIÓN DIVERSIFICADA POR COOPERATIVA_ALDEA_CIUDAD_PEDRO_ALVARADO,ORIENTE,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
22-01-0338-46,22-001,JUTIAPA,JUTIAPA,LICEO JUTIAPA,"4A. CALLE 1-53 ZONA 1, JUTIAPA, JUTIAPA.",84410080,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,HELIN BETZAIDA FLORES ALEJANDRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,LICEO JUTIAPA,LICEO,"LICEO JUTIAPA_4A._CALLE_1-53_ZONA_1,_JUTIAPA,_JUTIAPA.",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0340-46,22-003,JUTIAPA,JUTIAPA,COLEGIO PARTICULAR MIXTO GENESIS,"7A. CALLE Y  8A. AVENIDA 7-49 ZONA 3, BARRIO EL CHAPARRON",84461780,REMBERTO RECINOS SARCEÑO,ALBA YESENIA ALARCON HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,COLEGIO PARTICULAR GENESIS,COLEGIO,"COLEGIO PARTICULAR GENESIS_7A._CALLE_Y__8A._AVENIDA_7-49_ZONA_3,_BARRIO_EL_CHAPARRON",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0342-46,22-001,JUTIAPA,JUTIAPA,COLEGIO SAN FRANCISCO,"2A. CALLE 5-98 ZONA 3, BARRIO LA FEDERAL",84403000,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,MÓNICA VICTORIA VELÁSQUEZ CORADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,COLEGIO SAN FRANCISCO,COLEGIO,"COLEGIO SAN FRANCISCO_2A._CALLE_5-98_ZONA_3,_BARRIO_LA_FEDERAL",ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
22-01-0350-46,22-003,JUTIAPA,JUTIAPA,COLEGIO PARTICULAR MIXTO EBEN EZER,7MA. CALLE  Y 8VA. AVENIDA 7-49 ZONA 3,00850460,REMBERTO RECINOS SARCEÑO,FIBI JUDITH LEMUS HERNÁNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),JUTIAPA,COLEGIO PARTICULAR EBEN EZER,COLEGIO,COLEGIO PARTICULAR EBEN EZER_7MA._CALLE__Y_8VA._AVENIDA_7-49_ZONA_3,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0354-46,22-003,JUTIAPA,JUTIAPA,COLEGIO TÉCNICO PROFESIONAL SAN CRISTOBAL,"5TA. AVENIDA 7-35 ZONA 1, BARRIO LATINO",84415300,REMBERTO RECINOS SARCEÑO,DELMY ASTRID MÉNDEZ POLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,COLEGIO TECNICO PROFESIONAL SAN CRISTOBAL,COLEGIO,"COLEGIO TECNICO PROFESIONAL SAN CRISTOBAL_5TA._AVENIDA_7-35_ZONA_1,_BARRIO_LATINO",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0361-46,22-003,JUTIAPA,JUTIAPA,COLEGIO EVANGÉLICO DE EDUCACIÓN INTEGRAL ELIM,4TA. CALLE 2-05 ZONA 3,72314790,REMBERTO RECINOS SARCEÑO,MIRNA ARACELY CONTRERAS ARANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,COLEGIO EVANGÉLICO EDUCACIÓN INTEGRAL ELIM,COLEGIO,COLEGIO EVANGÉLICO EDUCACIÓN INTEGRAL ELIM_4TA._CALLE_2-05_ZONA_3,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
22-01-0363-46,22-037,JUTIAPA,JUTIAPA,COLEGIO EVANGÉLICO DE EDUCACIÓN INTEGRAL ELIM,4TA. CALLE 2-05 ZONA 3,72314790,SANDRA NINNETH BONILLA ARCHILA,YERLIN INDIRA MARTÍNEZ LORENZANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,COLEGIO EVANGÉLICO EDUCACIÓN INTEGRAL ELIM,COLEGIO,COLEGIO EVANGÉLICO EDUCACIÓN INTEGRAL ELIM_4TA._CALLE_2-05_ZONA_3,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
22-01-0368-46,22-003,JUTIAPA,JUTIAPA,LICEO TECNOLÓGICO BILINGÜE GÉNESIS,"7A. CALLE Y  8A. AVENIDA 7-49 ZONA 3, BARRIO EL CHAPARRON",84461780,REMBERTO RECINOS SARCEÑO,SANDRA DAMIRA LÓPEZ RAMÍREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,LICEO TECNOLÓGICO BILINGÜE GÉNESIS,LICEO,"LICEO TECNOLÓGICO BILINGÜE GÉNESIS_7A._CALLE_Y__8A._AVENIDA_7-49_ZONA_3,_BARRIO_EL_CHAPARRON",ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
